DATA,CPT_15212,7.1801,11.656,0.070489,0.00074395,,,,,
DATA,CPT_15212,7.1901,11.58,0.069917,0.00074395,,,,,
DATA,CPT_15212,7.2001,11.516,0.069865,0.0018221,,,,,
DATA,CPT_15212,7.2101,11.36,0.069813,0.0018221,,,,,
DATA,CPT_15212,7.2201,11.3,0.069604,0.0016065,,,,,
DATA,CPT_15212,7.2301,11.3,0.069292,0.0016065,,,,,
DATA,CPT_15212,7.2401,11.308,0.068928,0.0013909,,,,,
DATA,CPT_15212,7.2501,11.336,0.068616,0.0016065,,,,,
DATA,CPT_15212,7.2601,11.344,0.06846,0.00095959,,,,,
DATA,CPT_15212,7.2701,11.348,0.068512,0.0016065,,,,,
DATA,CPT_15212,7.2801,11.348,0.068616,0.0022534,,,,,
DATA,CPT_15212,7.2901,11.316,0.068772,0.0022534,,,,,
DATA,CPT_15212,7.3001,11.288,0.068616,0.0016065,,,,,
DATA,CPT_15212,7.3101,11.212,0.069032,0.0016065,,,,,
DATA,CPT_15212,7.3201,11.176,0.0695,0.0022534,,,,,
DATA,CPT_15212,7.3301,11.112,0.069969,0.0024691,,,,,
DATA,CPT_15212,7.3401,11.064,0.070749,0.0029003,,,,,
DATA,CPT_15212,7.3501,11.008,0.071426,0.0016065,,,,,
DATA,CPT_15212,7.3601,10.96,0.071582,0.0029003,,,,,
DATA,CPT_15212,7.3701,10.92,-0.000028624,0.0029003,,,,,
DATA,CPT_15212,7.3801,10.896,0.063411,0.0033316,,,,,
DATA,CPT_15212,7.3901,10.832,0.06211,0.0029003,,,,,
DATA,CPT_15212,7.4001,10.78,0.062058,0.003116,,,,,
DATA,CPT_15212,7.4101,10.7,0.062058,0.0029003,,,,,
DATA,CPT_15212,7.4201,10.644,0.062319,0.0029003,,,,,
DATA,CPT_15212,7.4301,10.592,0.063255,0.0029003,,,,,
DATA,CPT_15212,7.4401,2.4274,0.064712,-0.007019,,,,,
DATA,CPT_15212,7.4501,10.311,0.064244,-0.0052939,,,,,
DATA,CPT_15212,7.4601,10.588,0.062787,-0.0018437,,,,,
DATA,CPT_15212,7.4701,10.832,0.061486,0.00031268,,,,,
DATA,CPT_15212,7.4801,11.028,0.060289,0.0011752,,,,,
DATA,CPT_15212,7.4901,11.352,0.059872,0.0018221,,,,,
DATA,CPT_15212,7.5001,11.44,0.059925,0.0033316,,,,,
DATA,CPT_15212,7.5101,11.588,0.061226,0.0039785,,,,,
DATA,CPT_15212,7.5201,11.736,0.063515,0.0046254,,,,,
DATA,CPT_15212,7.5301,11.936,0.065649,0.0044098,,,,,
DATA,CPT_15212,7.5401,12.128,0.067835,0.0048411,,,,,
DATA,CPT_15212,7.5501,12.264,0.069865,0.005488,,,,,
DATA,CPT_15212,7.5601,12.321,0.07153,0.0059193,,,,,
DATA,CPT_15212,7.5701,12.317,0.072831,0.0067818,,,,,
DATA,CPT_15212,7.5801,12.3,0.073664,0.0072131,,,,,
DATA,CPT_15212,7.5901,12.28,0.076422,0.0069975,,,,,
DATA,CPT_15212,7.6001,12.268,0.078296,0.0065662,,,,,
DATA,CPT_15212,7.6101,12.3,0.079701,0.0063505,,,,,
DATA,CPT_15212,7.6201,12.317,0.080533,0.0067818,,,,,
DATA,CPT_15212,7.6301,12.381,0.080533,0.0074287,,,,,
DATA,CPT_15212,7.6401,12.509,0.080429,0.0074287,,,,,
DATA,CPT_15212,7.6501,12.593,0.080065,0.0069975,,,,,
DATA,CPT_15212,7.6601,12.709,0.079961,0.00786,,,,,
DATA,CPT_15212,7.6701,12.869,0.079597,0.0082913,,,,,
DATA,CPT_15212,7.6801,13.017,0.079961,0.0089382,,,,,
DATA,CPT_15212,7.6901,13.181,0.080325,0.0098008,,,,,
DATA,CPT_15212,7.7001,13.297,0.080742,0.0098008,,,,,
DATA,CPT_15212,7.7101,13.425,0.08069,0.010232,,,,,
DATA,CPT_15212,7.7201,13.561,0.081626,0.010232,,,,,
DATA,CPT_15212,7.7301,13.713,0.082823,0.010448,,,,,
DATA,CPT_15212,7.7401,13.837,0.084697,0.010232,,,,,
DATA,CPT_15212,7.7501,13.941,0.085946,0.010663,,,,,
DATA,CPT_15212,7.7601,14.061,0.08657,0.011741,,,,,
DATA,CPT_15212,7.7701,14.125,0.086362,0.011526,,,,,
DATA,CPT_15212,7.7801,14.169,0.086362,0.011526,,,,,
DATA,CPT_15212,7.7901,14.145,0.086779,0.011526,,,,,
DATA,CPT_15212,7.8001,14.085,0.087351,0.011741,,,,,
DATA,CPT_15212,7.8101,14.045,0.087455,0.012604,,,,,
DATA,CPT_15212,7.8201,14.049,0.087195,0.011741,,,,,
DATA,CPT_15212,7.8301,14.033,0.086987,0.012173,,,,,
DATA,CPT_15212,7.8401,14.033,0.086414,0.012388,,,,,
DATA,CPT_15212,7.8501,14.041,0.086518,0.012173,,,,,
DATA,CPT_15212,7.8601,14.061,0.085373,0.012388,,,,,
DATA,CPT_15212,7.8701,14.129,0.084593,0.013035,,,,,
DATA,CPT_15212,7.8801,14.185,0.084697,0.01282,,,,,
DATA,CPT_15212,7.8901,14.278,0.084489,0.014114,,,,,
DATA,CPT_15212,7.9001,14.31,0.085321,0.013467,,,,,
DATA,CPT_15212,7.9101,14.306,0.086154,0.013682,,,,,
DATA,CPT_15212,7.9201,14.274,0.087351,0.014545,,,,,
DATA,CPT_15212,7.9301,14.185,0.088184,0.015623,,,,,
DATA,CPT_15212,7.9401,13.981,0.089016,0.01627,,,,,
DATA,CPT_15212,7.9501,13.921,0.090786,0.016486,,,,,
DATA,CPT_15212,7.9601,13.897,0.091358,0.016917,,,,,
DATA,CPT_15212,7.9701,13.897,0.092555,0.016486,,,,,
DATA,CPT_15212,7.9801,13.913,0.093284,0.016054,,,,,
DATA,CPT_15212,7.9901,13.933,0.093908,0.016917,,,,,
DATA,CPT_15212,8.0001,13.917,0.093856,0.017564,,,,,
DATA,CPT_15212,8.0101,13.905,0.093908,0.016486,,,,,
DATA,CPT_15212,8.0201,13.965,0.095053,0.018642,,,,,
DATA,CPT_15212,8.0301,14.005,0.095834,0.017995,,,,,
DATA,CPT_15212,8.0401,14.085,0.098228,0.017995,,,,,
DATA,CPT_15212,8.0501,14.117,0.099269,0.018211,,,,,
DATA,CPT_15212,8.0601,14.141,0.099529,0.018858,,,,,
DATA,CPT_15212,8.0701,14.157,0.10078,0.017779,,,,,
DATA,CPT_15212,8.0801,14.137,0.1014,0.018211,,,,,
DATA,CPT_15212,8.0901,14.113,0.1026,0.01972,,,,,
DATA,CPT_15212,8.1001,14.097,0.104,0.019289,,,,,
DATA,CPT_15212,8.1101,14.037,0.10489,0.019936,,,,,
DATA,CPT_15212,8.1201,14.029,0.10525,0.019936,,,,,
DATA,CPT_15212,8.1301,13.945,0.10588,0.019289,,,,,
DATA,CPT_15212,8.1401,13.965,0.10687,0.019504,,,,,
DATA,CPT_15212,8.1501,13.897,0.10708,0.019504,,,,,
DATA,CPT_15212,8.1601,13.829,0.10765,0.020367,,,,,
DATA,CPT_15212,8.1701,13.725,0.10801,0.021014,,,,,
DATA,CPT_15212,8.1801,13.589,0.10827,0.02123,,,,,
DATA,CPT_15212,8.1901,13.421,0.1076,0.020583,,,,,
DATA,CPT_15212,8.2001,13.273,0.1065,0.020367,,,,,
DATA,CPT_15212,8.2101,13.061,0.1051,0.020798,,,,,
DATA,CPT_15212,8.2201,12.905,0.10395,0.01972,,,,,
DATA,CPT_15212,8.2301,12.769,0.10239,0.020151,,,,,
DATA,CPT_15212,8.2401,12.621,0.10021,0.01972,,,,,
DATA,CPT_15212,8.2501,12.653,0.097499,0.019504,,,,,
DATA,CPT_15212,8.2601,12.749,0.095053,0.020151,,,,,
DATA,CPT_15212,8.2701,12.885,0.092763,0.020583,,,,,
DATA,CPT_15212,8.2801,13.077,0.091358,0.02123,,,,,
DATA,CPT_15212,8.2901,13.273,0.090422,0.021445,,,,,
DATA,CPT_15212,8.3001,13.489,0.090057,0.022739,,,,,
DATA,CPT_15212,8.3101,13.689,0.090942,0.022523,,,,,
DATA,CPT_15212,8.3201,13.833,0.09141,0.022092,,,,,
DATA,CPT_15212,8.3301,13.941,0.091514,0.022523,,,,,
DATA,CPT_15212,8.3401,13.965,0.092087,0.021876,,,,,
DATA,CPT_15212,8.3501,13.905,0.091723,0.022092,,,,,
DATA,CPT_15212,8.3601,13.741,0.090838,0.022739,,,,,
DATA,CPT_15212,8.3701,13.649,0.00043976,0.023602,,,,,
DATA,CPT_15212,8.3801,13.549,0.075641,0.022955,,,,,
DATA,CPT_15212,8.3901,13.541,0.074236,0.021876,,,,,
DATA,CPT_15212,8.4001,13.545,0.073924,0.021661,,,,,
DATA,CPT_15212,8.4101,13.605,0.074392,0.022523,,,,,
DATA,CPT_15212,8.4201,13.721,0.075225,0.022739,,,,,
DATA,CPT_15212,8.4301,13.805,0.075225,0.022092,,,,,
DATA,CPT_15212,8.4401,9.6431,0.075381,0.052713,,,,,
DATA,CPT_15212,8.4501,13.613,0.074653,0.00786,,,,,
DATA,CPT_15212,8.4601,13.781,0.074496,0.014114,,,,,
DATA,CPT_15212,8.4701,13.853,0.075173,0.015407,,,,,
DATA,CPT_15212,8.4801,13.885,0.075589,0.016917,,,,,
DATA,CPT_15212,8.4901,13.933,0.076058,0.017995,,,,,
DATA,CPT_15212,8.5001,14.029,0.078035,0.018211,,,,,
DATA,CPT_15212,8.5101,14.117,0.080429,0.018858,,,,,
DATA,CPT_15212,8.5201,14.157,0.082823,0.017779,,,,,
DATA,CPT_15212,8.5301,14.234,0.084437,0.018211,,,,,
DATA,CPT_15212,8.5401,14.306,0.08553,0.020151,,,,,
DATA,CPT_15212,8.5501,14.342,0.08657,0.019936,,,,,
DATA,CPT_15212,8.5601,14.282,0.088132,0.020798,,,,,
DATA,CPT_15212,8.5701,14.209,0.089641,0.020583,,,,,
DATA,CPT_15212,8.5801,14.125,0.090682,0.02123,,,,,
DATA,CPT_15212,8.5901,14.089,0.091827,0.02123,,,,,
DATA,CPT_15212,8.6001,14.065,0.092763,0.021876,,,,,
DATA,CPT_15212,8.6101,14.009,0.093596,0.021661,,,,,
DATA,CPT_15212,8.6201,13.933,0.094533,0.021661,,,,,
DATA,CPT_15212,8.6301,13.845,0.095678,0.022739,,,,,
DATA,CPT_15212,8.6401,13.741,0.097083,0.023386,,,,,
DATA,CPT_15212,8.6501,13.613,0.098124,0.022955,,,,,
DATA,CPT_15212,8.6601,13.441,0.097239,0.022523,,,,,
DATA,CPT_15212,8.6701,13.281,0.096302,0.022308,,,,,
DATA,CPT_15212,8.6801,13.113,0.095782,0.022092,,,,,
DATA,CPT_15212,8.6901,12.965,0.095574,0.022523,,,,,
DATA,CPT_15212,8.7001,12.673,0.095574,0.023817,,,,,
DATA,CPT_15212,8.7101,12.561,0.095522,0.023386,,,,,
DATA,CPT_15212,8.7201,12.509,0.09573,0.02317,,,,,
DATA,CPT_15212,8.7301,12.525,0.095314,0.023602,,,,,
DATA,CPT_15212,8.7401,12.581,0.094689,0.022955,,,,,
DATA,CPT_15212,8.7501,12.605,0.09396,0.02317,,,,,
DATA,CPT_15212,8.7601,12.605,0.092607,0.024895,,,,,
DATA,CPT_15212,8.7701,12.545,0.091098,0.025111,,,,,
DATA,CPT_15212,8.7801,12.465,0.089693,0.024249,,,,,
DATA,CPT_15212,8.7901,12.361,0.089068,0.024464,,,,,
DATA,CPT_15212,8.8001,12.244,0.08657,0.024464,,,,,
DATA,CPT_15212,8.8101,12.156,0.085113,0.024249,,,,,
DATA,CPT_15212,8.8201,12.096,0.083292,0.024464,,,,,
DATA,CPT_15212,8.8301,12.096,0.08173,0.024033,,,,,
DATA,CPT_15212,8.8401,12.128,0.079753,0.023817,,,,,
DATA,CPT_15212,8.8501,12.441,0.078348,0.023817,,,,,
DATA,CPT_15212,8.8601,12.641,0.07689,0.025327,,,,,
DATA,CPT_15212,8.8701,12.873,0.075693,0.025758,,,,,
DATA,CPT_15212,8.8801,13.077,0.075746,0.025974,,,,,
DATA,CPT_15212,8.8901,13.265,0.075902,0.026405,,,,,
DATA,CPT_15212,8.9001,13.417,0.07689,0.027052,,,,,
DATA,CPT_15212,8.9101,13.481,0.078556,0.026405,,,,,
DATA,CPT_15212,8.9201,13.577,0.079336,0.02813,,,,,
DATA,CPT_15212,8.9301,13.701,0.081158,0.027914,,,,,
DATA,CPT_15212,8.9401,13.737,0.082615,0.027914,,,,,
DATA,CPT_15212,8.9501,13.869,0.085373,0.02813,,,,,
DATA,CPT_15212,8.9601,13.921,0.086258,0.029855,,,,,
DATA,CPT_15212,8.9701,13.957,0.087039,0.029208,,,,,
DATA,CPT_15212,8.9801,13.965,0.086883,0.030718,,,,,
DATA,CPT_15212,8.9901,13.945,0.086414,0.029639,,,,,
DATA,CPT_15212,9.0001,13.889,0.087091,0.029855,,,,,
DATA,CPT_15212,9.0101,13.845,0.08631,0.029424,,,,,
DATA,CPT_15212,9.0201,13.837,0.085321,0.029855,,,,,
DATA,CPT_15212,9.0301,13.829,0.083916,0.029855,,,,,
DATA,CPT_15212,9.0401,13.889,0.083188,0.030502,,,,,
DATA,CPT_15212,9.0501,13.937,0.082563,0.030502,,,,,
DATA,CPT_15212,9.0601,14.017,0.082251,0.028777,,,,,
DATA,CPT_15212,9.0701,14.177,0.08324,0.030071,,,,,
DATA,CPT_15212,9.0801,14.322,0.08402,0.030286,,,,,
DATA,CPT_15212,9.0901,14.47,0.084541,0.031365,,,,,
DATA,CPT_15212,9.1001,14.606,0.084697,0.031365,,,,,
DATA,CPT_15212,9.1101,14.734,0.085373,0.032443,,,,,
DATA,CPT_15212,9.1201,14.862,0.086154,0.03309,,,,,
DATA,CPT_15212,9.1301,14.902,0.087299,0.03309,,,,,
DATA,CPT_15212,9.1401,14.854,0.088912,0.034383,,,,,
DATA,CPT_15212,9.1501,14.75,0.090786,0.034815,,,,,
DATA,CPT_15212,9.1601,14.678,0.093336,0.034599,,,,,
DATA,CPT_15212,9.1701,14.598,0.09547,0.034599,,,,,
DATA,CPT_15212,9.1801,14.538,0.097447,0.034599,,,,,
DATA,CPT_15212,9.1901,14.446,0.098436,0.035462,,,,,
DATA,CPT_15212,9.2001,14.35,0.098748,0.035246,,,,,
DATA,CPT_15212,9.2101,14.197,0.098436,0.034815,,,,,
DATA,CPT_15212,9.2201,14.065,0.097916,0.035677,,,,,
DATA,CPT_15212,9.2301,13.981,0.097655,0.036109,,,,,
DATA,CPT_15212,9.2401,13.909,0.097499,0.035462,,,,,
DATA,CPT_15212,9.2501,13.897,0.097291,0.036324,,,,,
DATA,CPT_15212,9.2601,13.877,0.096875,0.036324,,,,,
DATA,CPT_15212,9.2701,13.865,0.097239,0.036756,,,,,
DATA,CPT_15212,9.2801,13.877,0.096458,0.03654,,,,,
DATA,CPT_15212,9.2901,13.909,0.096042,0.036324,,,,,
DATA,CPT_15212,9.3001,13.997,0.095678,0.036756,,,,,
DATA,CPT_15212,9.3101,14.085,0.095574,0.036971,,,,,
DATA,CPT_15212,9.3201,14.137,0.095574,0.037187,,,,,
DATA,CPT_15212,9.3301,14.173,0.095522,0.036971,,,,,
DATA,CPT_15212,9.3401,14.201,0.095262,0.037187,,,,,
DATA,CPT_15212,9.3501,14.225,0.094741,0.038049,,,,,
DATA,CPT_15212,9.3601,14.242,0.095105,0.038912,,,,,
DATA,CPT_15212,9.3701,14.229,0.095262,0.038265,,,,,
DATA,CPT_15212,9.3801,14.193,0.095574,0.038265,,,,,
DATA,CPT_15212,9.3901,14.149,0.095522,0.037402,,,,,
DATA,CPT_15212,9.4001,14.097,0.094897,0.037834,,,,,
DATA,CPT_15212,9.4101,14.005,0.094533,0.037834,,,,,
DATA,CPT_15212,9.4201,13.901,0.094221,0.038481,,,,,
DATA,CPT_15212,9.4301,13.853,0.094429,0.038696,,,,,
DATA,CPT_15212,9.4401,13.869,0.00033568,0.039559,,,,,
DATA,CPT_15212,9.4501,13.913,0.078972,0.03999,,,,,
DATA,CPT_15212,9.4601,14.001,0.078764,0.040206,,,,,
DATA,CPT_15212,9.4701,14.089,0.079649,0.039559,,,,,
DATA,CPT_15212,9.4801,14.217,0.080273,0.039774,,,,,
DATA,CPT_15212,9.4901,14.366,0.081158,0.040637,,,,,
DATA,CPT_15212,9.5001,14.554,0.081887,0.041931,,,,,
DATA,CPT_15212,9.5101,12.252,0.082875,0.084412,,,,,
DATA,CPT_15212,9.5201,14.594,0.08376,0.027699,,,,,
DATA,CPT_15212,9.5301,14.902,0.084697,0.030502,,,,,
DATA,CPT_15212,9.5401,15.106,0.086102,0.031365,,,,,
DATA,CPT_15212,9.5501,15.17,0.087247,0.032658,,,,,
DATA,CPT_15212,9.5601,15.258,0.088652,0.033521,,,,,
DATA,CPT_15212,9.5701,15.31,0.089537,0.034168,,,,,
DATA,CPT_15212,9.5801,15.33,0.092399,0.035246,,,,,
DATA,CPT_15212,9.5901,15.37,0.093856,0.035246,,,,,
DATA,CPT_15212,9.6001,15.39,0.094585,0.035462,,,,,
DATA,CPT_15212,9.6101,15.418,0.094533,0.036109,,,,,
DATA,CPT_15212,9.6201,15.406,0.094429,0.036324,,,,,
DATA,CPT_15212,9.6301,15.434,0.094845,0.036971,,,,,
DATA,CPT_15212,9.6401,15.442,0.095886,0.036324,,,,,
DATA,CPT_15212,9.6501,15.454,0.096615,0.036971,,,,,
DATA,CPT_15212,9.6601,15.47,0.096563,0.037618,,,,,
DATA,CPT_15212,9.6701,15.49,0.096511,0.037402,,,,,
DATA,CPT_15212,9.6801,15.462,0.096875,0.037618,,,,,
DATA,CPT_15212,9.6901,15.466,0.096667,0.038265,,,,,
DATA,CPT_15212,9.7001,15.47,0.096823,0.038049,,,,,
DATA,CPT_15212,9.7101,15.506,0.097343,0.039128,,,,,
DATA,CPT_15212,9.7201,15.534,0.097343,0.039774,,,,,
DATA,CPT_15212,9.7301,15.566,0.097395,0.039774,,,,,
DATA,CPT_15212,9.7401,15.642,0.09776,0.03999,,,,,
DATA,CPT_15212,9.7501,15.77,0.098488,0.040853,,,,,
DATA,CPT_15212,9.7601,15.87,0.098696,0.040637,,,,,
DATA,CPT_15212,9.7701,15.942,0.099581,0.0415,,,,,
DATA,CPT_15212,9.7801,16.078,0.10005,0.043009,,,,,
DATA,CPT_15212,9.7901,16.155,0.10073,0.044087,,,,,
DATA,CPT_15212,9.8001,16.271,0.1013,0.04495,,,,,
DATA,CPT_15212,9.8101,16.359,0.10276,0.045165,,,,,
DATA,CPT_15212,9.8201,16.495,0.10484,0.046244,,,,,
DATA,CPT_15212,9.8301,16.575,0.10619,0.045381,,,,,
DATA,CPT_15212,9.8401,16.651,0.10822,0.046675,,,,,
DATA,CPT_15212,9.8501,16.707,0.11046,0.047753,,,,,
DATA,CPT_15212,9.8601,16.767,0.11306,0.048184,,,,,
DATA,CPT_15212,9.8701,16.851,0.11421,0.0484,,,,,
DATA,CPT_15212,9.8801,16.835,0.11592,0.048831,,,,,
DATA,CPT_15212,9.8901,16.739,0.11738,0.048831,,,,,
DATA,CPT_15212,9.9001,16.595,0.11894,0.048831,,,,,
DATA,CPT_15212,9.9101,16.455,0.12102,0.049047,,,,,
DATA,CPT_15212,9.9201,16.251,0.12284,0.049047,,,,,
DATA,CPT_15212,9.9301,16.054,0.12342,0.050341,,,,,
DATA,CPT_15212,9.9401,15.846,0.12342,0.049694,,,,,
DATA,CPT_15212,9.9501,15.606,0.1229,0.049478,,,,,
DATA,CPT_15212,9.9601,15.434,0.12097,0.049478,,,,,
DATA,CPT_15212,9.9701,15.294,0.11972,0.048831,,,,,
DATA,CPT_15212,9.9801,15.234,0.11925,0.049694,,,,,
DATA,CPT_15212,9.9901,15.154,0.11826,0.050341,,,,,
DATA,CPT_15212,10,15.098,0.11655,0.049694,,,,,
DATA,CPT_15212,10.01,15.014,0.1154,0.049047,,,,,
DATA,CPT_15212,10.02,14.982,0.11509,0.049909,,,,,
DATA,CPT_15212,10.03,14.99,0.11556,0.0484,,,,,
DATA,CPT_15212,10.04,15.042,0.11509,0.049478,,,,,
DATA,CPT_15212,10.05,15.11,0.11363,0.051203,,,,,
DATA,CPT_15212,10.06,15.166,0.11192,0.052066,,,,,
DATA,CPT_15212,10.07,15.198,0.11119,0.052928,,,,,
DATA,CPT_15212,10.08,15.278,0.11082,0.052713,,,,,
DATA,CPT_15212,10.09,15.282,0.11238,0.054438,,,,,
DATA,CPT_15212,10.1,15.306,0.11363,0.054869,,,,,
DATA,CPT_15212,10.11,15.318,0.11467,0.055516,,,,,
DATA,CPT_15212,10.12,15.374,0.11488,0.054653,,,,,
DATA,CPT_15212,10.13,15.482,0.11545,0.054869,,,,,
DATA,CPT_15212,10.14,15.526,0.11577,0.055732,,,,,
DATA,CPT_15212,10.15,15.606,0.11613,0.057457,,,,,
DATA,CPT_15212,10.16,15.67,0.11634,0.05681,,,,,
DATA,CPT_15212,10.17,15.762,0.11597,0.057241,,,,,
DATA,CPT_15212,10.18,15.866,0.11655,0.057457,,,,,
DATA,CPT_15212,10.19,15.982,0.11873,0.057025,,,,,
DATA,CPT_15212,10.2,16.038,0.1192,0.058751,,,,,
DATA,CPT_15212,10.21,16.11,0.1192,0.059613,,,,,
DATA,CPT_15212,10.22,16.159,0.1192,0.060044,,,,,
DATA,CPT_15212,10.23,16.219,0.11962,0.060907,,,,,
DATA,CPT_15212,10.24,16.263,0.11988,0.060691,,,,,
DATA,CPT_15212,10.25,16.427,0.12066,0.061123,,,,,
DATA,CPT_15212,10.26,16.511,0.12123,0.061554,,,,,
DATA,CPT_15212,10.27,16.547,0.12175,0.062632,,,,,
DATA,CPT_15212,10.28,16.627,0.12217,0.062632,,,,,
DATA,CPT_15212,10.29,16.731,0.12284,0.062848,,,,,
DATA,CPT_15212,10.3,16.843,0.12321,0.061554,,,,,
DATA,CPT_15212,10.31,16.923,0.12399,0.061985,,,,,
DATA,CPT_15212,10.32,17.043,0.12326,0.063279,,,,,
DATA,CPT_15212,10.33,17.175,0.12253,0.064573,,,,,
DATA,CPT_15212,10.34,17.255,0.12123,0.064573,,,,,
DATA,CPT_15212,10.35,17.267,0.12071,0.064573,,,,,
DATA,CPT_15212,10.36,17.023,0.11998,0.065435,,,,,
DATA,CPT_15212,10.37,16.923,0.12009,0.064357,,,,,
DATA,CPT_15212,10.38,16.787,0.11925,0.063279,,,,,
DATA,CPT_15212,10.39,16.695,0.11878,0.062416,,,,,
DATA,CPT_15212,10.4,16.643,0.11826,0.061123,,,,,
DATA,CPT_15212,10.41,16.599,0.11743,0.059613,,,,,
DATA,CPT_15212,10.42,16.539,0.11186,0.060044,,,,,
DATA,CPT_15212,10.43,16.503,0.10812,0.06026,,,,,
DATA,CPT_15212,10.44,16.419,0.10541,0.060907,,,,,
DATA,CPT_15212,10.45,16.347,0.10281,0.06026,,,,,
DATA,CPT_15212,10.46,16.283,0.10213,0.060476,,,,,
DATA,CPT_15212,10.47,16.163,0.089173,0.059829,,,,,
DATA,CPT_15212,10.48,15.854,0.084801,0.059829,,,,,
DATA,CPT_15212,10.49,15.746,0.084853,0.058966,,,,,
DATA,CPT_15212,10.5,15.622,0.085373,0.057888,,,,,
DATA,CPT_15212,10.51,15.558,0.084957,0.059182,,,,,
DATA,CPT_15212,10.52,15.47,0.084749,0.058751,,,,,
DATA,CPT_15212,10.53,15.41,0.084228,0.059613,,,,,
DATA,CPT_15212,10.54,14.59,0.083968,0.025758,,,,,
DATA,CPT_15212,10.55,15.03,0.083968,0.027483,,,,,
DATA,CPT_15212,10.56,15.142,0.083864,0.031149,,,,,
DATA,CPT_15212,10.57,15.198,0.084541,0.03309,,,,,
DATA,CPT_15212,10.58,15.258,0.084749,0.034815,,,,,
DATA,CPT_15212,10.59,15.37,0.085217,0.035893,,,,,
DATA,CPT_15212,10.6,15.458,0.086206,0.03654,,,,,
DATA,CPT_15212,10.61,15.598,0.086779,0.037402,,,,,
DATA,CPT_15212,10.62,15.694,0.089068,0.039343,,,,,
DATA,CPT_15212,10.63,15.902,0.090422,0.041284,,,,,
DATA,CPT_15212,10.64,16.146,0.090942,0.042578,,,,,
DATA,CPT_15212,10.65,16.387,0.092087,0.044518,,,,,
DATA,CPT_15212,10.66,16.623,0.094117,0.046244,,,,,
DATA,CPT_15212,10.67,16.859,0.095522,0.0484,,,,,
DATA,CPT_15212,10.68,16.991,0.096198,0.049478,,,,,
DATA,CPT_15212,10.69,17.175,0.097655,0.05185,,,,,
DATA,CPT_15212,10.7,17.319,0.10021,0.05185,,,,,
DATA,CPT_15212,10.71,17.647,0.10317,0.051419,,,,,
DATA,CPT_15212,10.72,17.999,0.10536,0.052066,,,,,
DATA,CPT_15212,10.73,18.268,0.10775,0.054007,,,,,
DATA,CPT_15212,10.74,18.58,0.10952,0.055085,,,,,
DATA,CPT_15212,10.75,18.844,0.11025,0.059829,,,,,
DATA,CPT_15212,10.76,19.072,0.11108,0.061554,,,,,
DATA,CPT_15212,10.77,19.24,0.11462,0.06716,,,,,
DATA,CPT_15212,10.78,19.38,0.11592,0.069748,,,,,
DATA,CPT_15212,10.79,19.492,0.11832,0.069532,,,,,
DATA,CPT_15212,10.8,19.584,0.12102,0.068454,,,,,
DATA,CPT_15212,10.81,19.676,0.12362,0.068023,,,,,
DATA,CPT_15212,10.82,19.792,0.12696,0.06716,,,,,
DATA,CPT_15212,10.83,20.233,0.12904,0.06522,,,,,
DATA,CPT_15212,10.84,20.549,0.12893,0.068454,,,,,
DATA,CPT_15212,10.85,20.849,0.12857,0.06716,,,,,
DATA,CPT_15212,10.86,21.297,0.12878,0.065651,,,,,
DATA,CPT_15212,10.87,21.737,0.13086,0.068454,,,,,
DATA,CPT_15212,10.88,22.11,0.13278,0.071258,,,,,
DATA,CPT_15212,10.89,22.41,0.13435,0.071042,,,,,
DATA,CPT_15212,10.9,22.626,0.13726,0.071258,,,,,
DATA,CPT_15212,10.91,22.934,0.13924,0.067376,,,,,
DATA,CPT_15212,10.92,23.074,0.14122,0.069748,,,,,
DATA,CPT_15212,10.93,23.158,0.14585,0.069317,,,,,
DATA,CPT_15212,10.94,23.21,0.14944,0.071042,,,,,
DATA,CPT_15212,10.95,23.186,0.15053,0.068454,,,,,
DATA,CPT_15212,10.96,23.242,0.14944,0.06867,,,,,
DATA,CPT_15212,10.97,23.31,0.15469,0.068023,,,,,
DATA,CPT_15212,10.98,23.286,0.15417,0.061985,,,,,
DATA,CPT_15212,10.99,23.298,0.15423,0.058104,,,,,
DATA,CPT_15212,11,23.286,0.15292,0.066945,,,,,
DATA,CPT_15212,11.01,23.422,0.15168,0.068023,,,,,
DATA,CPT_15212,11.02,23.542,0.15074,0.053791,,,,,
DATA,CPT_15212,11.03,23.49,0.14887,0.052713,,,,,
DATA,CPT_15212,11.04,23.522,0.14996,0.06867,,,,,
DATA,CPT_15212,11.05,23.586,0.15053,0.069317,,,,,
DATA,CPT_15212,11.06,23.622,0.14887,0.067376,,,,,
DATA,CPT_15212,11.07,23.718,0.14574,0.065651,,,,,
DATA,CPT_15212,11.08,23.75,0.14574,0.061338,,,,,
DATA,CPT_15212,11.09,23.851,0.14819,0.062632,,,,,
DATA,CPT_15212,11.1,23.77,0.15063,0.060044,,,,,
DATA,CPT_15212,11.11,23.778,0.15058,0.064142,,,,,
DATA,CPT_15212,11.12,23.778,0.14793,0.060044,,,,,
DATA,CPT_15212,11.13,23.726,0.1473,0.061123,,,,,
DATA,CPT_15212,11.14,23.714,0.14668,0.060691,,,,,
DATA,CPT_15212,11.15,23.694,0.1484,0.06026,,,,,
DATA,CPT_15212,11.16,23.706,0.14918,0.058751,,,,,
DATA,CPT_15212,11.17,23.774,0.14855,0.057241,,,,,
DATA,CPT_15212,11.18,23.818,0.14762,0.059829,,,,,
