GROUP,PROJ
HEADING,PROJ_ID,PROJ_NAME,PROJ_LAT,PROJ_LON,PROJ_ELEV,PROJ_GEOL,PROJ_REM
UNIT,,,deg,deg,m,,
TYPE,ID,X,5DP,5DP,0DP,X,X
DATA,3,"Urayasu Sea Front",35.638,139.934,,Fill,
" "
GROUP,MAPF
HEADING,PROJ_ID,MAPF_NAME,MAPF_DESC,FILE_NAME
UNIT,,,,
TYPE,ID,X,X,X
DATA,3,"Site Plan","Site plan showing lateral vector displacement of sea wall",URY_siteplan.png
" "
GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
DATA,CPT01,3.24,3.1445,0.0484,1.5379,
DATA,CPT01,3.26,2.4896,0.0484,1.9424,
DATA,CPT01,3.29,2.2405,0.0494,2.2044,
DATA,CPT01,3.32,1.9908,0.0413,2.0765,
DATA,CPT01,3.34,2.0097,0.0212,1.0524,
DATA,CPT01,3.37,2.083,0.0258,1.2372,
DATA,CPT01,3.39,2.073,0.0307,1.4824,
DATA,CPT01,3.42,1.9597,0.0369,1.8825,
DATA,CPT01,3.44,2.1952,0.0395,1.7976,
DATA,CPT01,3.47,2.4856,0.0439,1.7666,
DATA,CPT01,3.49,3.202,0.0687,2.1462,
DATA,CPT01,3.52,4.4255,0.0805,1.8197,
DATA,CPT01,3.54,6.2068,0.0877,1.4133,
DATA,CPT01,3.56,8.122,0.0925,1.139,
DATA,CPT01,3.58,8.1067,0.1064,1.3121,
DATA,CPT01,3.61,10.7225,0.0795,0.7414,
DATA,CPT01,3.63,12.7532,0.0922,0.7227,
DATA,CPT01,3.66,14.7438,0.0651,0.4417,
DATA,CPT01,3.68,12.4493,0.0549,0.4407,
DATA,CPT01,3.71,11.9045,0.073,0.6132,
DATA,CPT01,3.73,11.7523,0.1801,1.5326,
DATA,CPT01,3.76,11.1916,0.1801,1.6094,
DATA,CPT01,3.78,8.8417,0.1563,1.7682,
DATA,CPT01,3.81,4.7106,0.1459,3.0973,
DATA,CPT01,3.84,5.6381,0.1151,2.0415,
DATA,CPT01,3.86,4.2922,0.1652,3.8498,
DATA,CPT01,3.88,8.6483,0.1006,1.1627,
DATA,CPT01,3.91,9.6645,0.0893,0.9236,
DATA,CPT01,3.93,10.9935,0.1469,1.3365,
DATA,CPT01,3.96,10.9914,0.1469,1.3368,
DATA,CPT01,3.98,5.4586,0.1293,2.3688,
DATA,CPT01,4.01,3.0815,0.1107,3.5908,
DATA,CPT01,4.03,3.2011,0.1062,3.3176,
DATA,CPT01,4.06,2.9423,0.0621,2.1089,
DATA,CPT01,4.08,2.4007,0.0273,1.1376,
DATA,CPT01,4.11,2.1248,0.0251,1.1808,
DATA,CPT01,4.14,1.8604,0.022,1.1831,
DATA,CPT01,4.16,1.6551,0.0188,1.1328,
DATA,CPT01,4.18,1.54,0.0164,1.0623,
DATA,CPT01,4.21,1.4826,0.0152,1.0225,
DATA,CPT01,4.23,1.4823,0.0129,0.873,
DATA,CPT01,4.26,1.505,0.0136,0.905,
DATA,CPT01,4.28,1.5733,0.0141,0.8981,
DATA,CPT01,4.31,1.7102,0.0141,0.8262,
DATA,CPT01,4.33,1.8338,0.0061,0.3321,
DATA,CPT01,4.36,1.9248,0.0111,0.5741,
DATA,CPT01,4.39,1.9122,0.0105,0.5512,
DATA,CPT01,4.41,1.8436,0.01,0.5441,
DATA,CPT01,4.41,0.5355,0.01,1.873,
DATA,CPT01,4.41,0.5352,0.01,1.874,
DATA,CPT01,4.43,1.7614,0.0088,0.5013,
DATA,CPT01,4.45,1.7962,0.0085,0.4727,
DATA,CPT01,4.48,1.716,0.0082,0.4749,
DATA,CPT01,4.5,1.5662,0.008,0.5089,
DATA,CPT01,4.53,1.3945,0.008,0.5715,
DATA,CPT01,4.55,1.2007,0.0073,0.6071,
DATA,CPT01,4.58,1.0877,0.0092,0.8431,
DATA,CPT01,4.6,1.0209,0.0078,0.7641,
DATA,CPT01,4.63,0.9993,0.0068,0.6785,
DATA,CPT01,4.65,1.0347,0.0073,0.7046,
DATA,CPT01,4.67,1.1719,0.0075,0.6366,
DATA,CPT01,4.7,1.436,0.0078,0.5432,
DATA,CPT01,4.73,1.848,0.0095,0.5146,
DATA,CPT01,4.75,2.3639,0.0128,0.5402,
DATA,CPT01,4.78,2.8563,0.0153,0.5367,
DATA,CPT01,4.8,2.7756,0.0196,0.7065,
DATA,CPT01,4.82,2.3866,0.0217,0.9076,
DATA,CPT01,4.85,1.9172,0.022,1.148,
DATA,CPT01,4.87,1.6654,0.0217,1.3006,
DATA,CPT01,4.9,1.7703,0.017,0.9626,
DATA,CPT01,4.93,2.1281,0.0135,0.632,
DATA,CPT01,4.95,2.4375,0.0128,0.5239,
DATA,CPT01,4.97,2.5282,0.0138,0.5454,
DATA,CPT01,5,2.8197,0.015,0.5316,
DATA,CPT01,5.02,2.9726,0.0172,0.5793,
DATA,CPT01,5.05,3.1449,0.0229,0.7269,
DATA,CPT01,5.07,3.5813,0.0237,0.6623,
DATA,CPT01,5.1,4.2362,0.0242,0.572,
DATA,CPT01,5.12,5.1783,0.0271,0.5241,
DATA,CPT01,5.15,6.1868,0.033,0.5327,
DATA,CPT01,5.17,6.9321,0.0379,0.547,
DATA,CPT01,5.19,7.3565,0.0408,0.555,
DATA,CPT01,5.22,7.7131,0.0443,0.5737,
DATA,CPT01,5.24,7.7714,0.0496,0.6377,
DATA,CPT01,5.27,7.5302,0.0538,0.715,
DATA,CPT01,5.29,7.1986,0.0561,0.7788,
DATA,CPT01,5.32,7.0037,0.0557,0.7956,
DATA,CPT01,5.34,6.9583,0.0557,0.8008,
DATA,CPT01,5.37,7.0364,0.0537,0.7626,
DATA,CPT01,5.39,7.0829,0.0523,0.7384,
DATA,CPT01,5.43,6.797,0.0579,0.8524,
DATA,CPT01,5.46,6.6685,0.0645,0.9665,
DATA,CPT01,5.48,6.4268,0.0598,0.9308,
DATA,CPT01,5.51,6.117,0.0562,0.9192,
DATA,CPT01,5.53,5.9129,0.0557,0.9423,
DATA,CPT01,5.56,5.6026,0.0549,0.9792,
DATA,CPT01,5.58,5.3482,0.0552,1.0321,
DATA,CPT01,5.61,5.1715,0.0538,1.0411,
DATA,CPT01,5.63,4.8384,0.0424,0.8757,
DATA,CPT01,5.66,4.6941,0.0326,0.6949,
DATA,CPT01,5.68,4.6699,0.0348,0.746,
DATA,CPT01,5.71,3.7261,0.039,1.0453,
DATA,CPT01,5.73,2.8672,0.0468,1.633,
DATA,CPT01,5.76,2.4463,0.0564,2.3055,
DATA,CPT01,5.78,2.2906,0.0674,2.9403,
DATA,CPT01,5.81,2.2797,0.0603,2.6468,
DATA,CPT01,5.83,2.4603,0.0504,2.0489,
DATA,CPT01,5.86,3.6611,0.0429,1.1712,
DATA,CPT01,5.88,4.6331,0.0432,0.9331,
DATA,CPT01,5.9,4.9618,0.0451,0.9092,
DATA,CPT01,5.93,5.1718,0.0413,0.7993,
DATA,CPT01,5.95,5.8623,0.0359,0.6119,
DATA,CPT01,5.98,6.2036,0.0367,0.5919,
DATA,CPT01,6,5.2002,0.0367,0.7061,
DATA,CPT01,6.03,4.202,0.0381,0.9065,
DATA,CPT01,6.05,3.6964,0.0458,1.2388,
DATA,CPT01,6.08,3.2794,0.0477,1.4536,
DATA,CPT01,6.1,3.3227,0.0424,1.2752,
DATA,CPT01,6.13,3.4328,0.0383,1.1145,
DATA,CPT01,6.15,3.2999,0.0299,0.9055,
DATA,CPT01,6.18,2.8014,0.0232,0.8282,
DATA,CPT01,6.2,2.3376,0.02,0.8535,
DATA,CPT01,6.23,1.7981,0.0194,1.0812,
DATA,CPT01,6.25,1.2943,0.0194,1.502,
DATA,CPT01,6.28,0.9394,0.0164,1.7415,
DATA,CPT01,6.31,0.644,0.0148,2.3011,
DATA,CPT01,6.33,0.4783,0.0128,2.67,
DATA,CPT01,6.36,1.0949,0.0135,1.2284,
DATA,CPT01,6.38,1.2823,0.0123,0.9553,
DATA,CPT01,6.41,1.0028,0.0114,1.1368,
DATA,CPT01,6.43,0.9016,0.0123,1.3587,
DATA,CPT01,6.46,1.1613,0.0136,1.1728,
DATA,CPT01,6.48,1.517,0.015,0.9882,
DATA,CPT01,6.51,1.4196,0.022,1.5505,
DATA,CPT01,6.53,1.7697,0.0318,1.7947,
DATA,CPT01,6.56,1.6635,0.0313,1.8786,
DATA,CPT01,6.58,1.197,0.028,2.3392,
DATA,CPT01,6.61,1.8131,0.0256,1.412,
DATA,CPT01,6.63,2.9141,0.0247,0.849,
DATA,CPT01,6.66,2.5309,0.028,1.1063,
DATA,CPT01,6.68,1.8595,0.0336,1.8091,
DATA,CPT01,6.71,1.2235,0.0266,2.1766,
DATA,CPT01,6.73,0.9479,0.0256,2.7007,
DATA,CPT01,6.76,1.2439,0.0304,2.4431,
DATA,CPT01,6.78,1.4856,0.0295,1.9885,
DATA,CPT01,6.81,1.6596,0.028,1.6872,
DATA,CPT01,6.83,2.4592,0.0263,1.0686,
DATA,CPT01,6.85,4.1426,0.0263,0.6344,
DATA,CPT01,6.88,5.0466,0.0294,0.5818,
DATA,CPT01,6.9,5.1253,0.0301,0.5863,
DATA,CPT01,6.93,4.5522,0.0374,0.8218,
DATA,CPT01,6.95,3.6932,0.0463,1.2539,
DATA,CPT01,6.98,2.7856,0.0525,1.8836,
DATA,CPT01,7,2.8389,0.0458,1.6129,
DATA,CPT01,7.03,3.885,0.0384,0.9892,
DATA,CPT01,7.05,4.9185,0.0311,0.6319,
DATA,CPT01,7.08,5.4803,0.0289,0.5264,
DATA,CPT01,7.1,5.8717,0.0282,0.4798,
DATA,CPT01,7.13,6.0004,0.0297,0.4951,
DATA,CPT01,7.15,5.9919,0.034,0.5671,
DATA,CPT01,7.18,6.0619,0.0398,0.6566,
DATA,CPT01,7.2,6.3508,0.0451,0.7103,
DATA,CPT01,7.22,6.8238,0.0465,0.6811,
DATA,CPT01,7.25,7.3868,0.0561,0.7589,
DATA,CPT01,7.27,6.9966,0.0706,1.0092,
DATA,CPT01,7.3,5.6668,0.0879,1.551,
DATA,CPT01,7.32,4.4839,0.0935,2.0861,
DATA,CPT01,7.35,4.0828,0.0911,2.2323,
DATA,CPT01,7.37,4.8715,0.074,1.5197,
DATA,CPT01,7.4,6.3703,0.0694,1.0896,
DATA,CPT01,7.42,6.8494,0.0612,0.8934,
DATA,CPT01,7.43,4.6438,0.0612,1.3177,
DATA,CPT01,7.46,5.7951,0.0583,1.0057,
DATA,CPT01,7.48,5.17,0.0497,0.9619,
DATA,CPT01,7.51,3.9214,0.0437,1.1154,
DATA,CPT01,7.53,2.9464,0.0566,1.92,
DATA,CPT01,7.56,2.4352,0.0723,2.9698,
DATA,CPT01,7.58,2.2965,0.0586,2.553,
DATA,CPT01,7.61,3.1334,0.0434,1.3851,
DATA,CPT01,7.63,5.0119,0.0402,0.8011,
DATA,CPT01,7.65,5.8959,0.0444,0.7534,
DATA,CPT01,7.68,6.448,0.0492,0.7633,
DATA,CPT01,7.7,7.0361,0.0545,0.7749,
DATA,CPT01,7.73,7.7387,0.067,0.8659,
DATA,CPT01,7.75,8.2352,0.079,0.9592,
DATA,CPT01,7.78,8.6628,0.0917,1.058,
DATA,CPT01,7.8,9.0347,0.1023,1.1319,
DATA,CPT01,7.82,9.462,0.1112,1.1748,
DATA,CPT01,7.85,9.624,0.1197,1.244,
DATA,CPT01,7.87,9.6113,0.1247,1.2972,
DATA,CPT01,7.9,9.5303,0.1261,1.3226,
DATA,CPT01,7.92,9.4258,0.1247,1.3228,
DATA,CPT01,7.95,9.3795,0.1243,1.3257,
DATA,CPT01,7.97,9.4829,0.1243,1.3112,
DATA,CPT01,8,9.4609,0.1242,1.3125,
DATA,CPT01,8.02,9.3922,0.1245,1.3257,
DATA,CPT01,8.05,9.278,0.1242,1.3383,
DATA,CPT01,8.07,9.2432,0.125,1.3526,
DATA,CPT01,8.1,9.1988,0.1286,1.3982,
DATA,CPT01,8.12,9.083,0.1285,1.4142,
DATA,CPT01,8.15,8.5188,0.1223,1.4354,
