GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT02,3.211,6.69054,0.04042,0.604136587,
DATA,CPT02,3.235,7.65618,0.04334,0.566078645,
DATA,CPT02,3.259,8.139,0.04847,0.595527706,
DATA,CPT02,3.283,8.34589,0.04762,0.57058025,
DATA,CPT02,3.308,8.11599,0.04813,0.593026852,
DATA,CPT02,3.333,7.49526,0.05053,0.674159402,
DATA,CPT02,3.358,6.72501,0.05361,0.797173536,
DATA,CPT02,3.383,5.97782,0.01216,0.203418638,
DATA,CPT02,3.407,5.40301,0.05139,0.951136496,
DATA,CPT02,3.432,4.80524,0.05122,1.065919704,
DATA,CPT02,3.452,1.52895,0.04676,3.058307989,
DATA,CPT02,3.475,3.65566,0.0382,1.044954947,
DATA,CPT02,3.499,3.2993,0.0322,0.975964599,
DATA,CPT02,3.523,2.86245,0.03049,1.065171444,
DATA,CPT02,3.549,2.7475,0.03854,1.402729754,
DATA,CPT02,3.573,2.90842,0.05139,1.76693875,
DATA,CPT02,3.597,3.2878,0.04899,1.49005414,
DATA,CPT02,3.621,4.03504,0.04899,1.214114358,
DATA,CPT02,3.645,5.47199,0.04659,0.851426995,
DATA,CPT02,3.669,6.40316,0.04779,0.74635024,
DATA,CPT02,3.693,6.54107,0.04847,0.741010263,
DATA,CPT02,3.718,6.21923,0.05019,0.807013087,
DATA,CPT02,3.742,5.97782,0.05207,0.871053327,
DATA,CPT02,3.768,5.86281,0.05464,0.931976305,
DATA,CPT02,3.791,5.65592,0.05327,0.941845005,
DATA,CPT02,3.815,5.08111,0.05516,1.085589566,
DATA,CPT02,3.839,4.54081,0.05738,1.263651199,
DATA,CPT02,3.863,3.95455,0.06218,1.572366009,
DATA,CPT02,3.887,3.60969,0.06201,1.71787605,
DATA,CPT02,3.911,3.96605,0.05635,1.420809117,
DATA,CPT02,3.935,5.04664,0.07468,1.479796459,
DATA,CPT02,3.958,6.29966,0.10517,1.669455177,
DATA,CPT02,3.983,5.90884,0.11014,1.86398684,
DATA,CPT02,4.007,4.41436,0.10894,2.46785491,
DATA,CPT02,4.032,3.34527,0.11613,3.471468671,
DATA,CPT02,4.056,2.98891,0.09918,3.318266525,
DATA,CPT02,4.08,2.90842,0.07348,2.526457664,
DATA,CPT02,4.104,3.16134,0.05173,1.636331429,
DATA,CPT02,4.129,3.5177,0.04676,1.329277653,
DATA,CPT02,4.154,3.63265,0.03409,0.938433375,
DATA,CPT02,4.178,3.62114,0.02963,0.818250606,
DATA,CPT02,4.203,3.49469,0.02998,0.857872944,
DATA,CPT02,4.227,3.34527,0.03032,0.906354345,
DATA,CPT02,4.251,3.31081,0.03015,0.910653284,
DATA,CPT02,4.275,3.42576,0.03392,0.990145252,
DATA,CPT02,4.299,3.75911,0.03289,0.874941143,
DATA,CPT02,4.323,4.25343,0.02963,0.696614262,
DATA,CPT02,4.348,4.48334,0.02724,0.60758274,
DATA,CPT02,4.373,4.49484,0.03049,0.678333378,
DATA,CPT02,4.396,4.20746,0.02278,0.541419289,
DATA,CPT02,4.42,3.97756,0.02227,0.559890988,
DATA,CPT02,4.444,3.55222,0.02621,0.737848444,
DATA,CPT02,4.466,2.52905,0.03032,1.198869141,
DATA,CPT02,4.49,2.49458,0.03666,1.469586063,
DATA,CPT02,4.515,1.83934,0.0418,2.272554286,
DATA,CPT02,4.539,1.21855,0.04231,3.472159534,
DATA,CPT02,4.564,0.86219,0.03888,4.509446874,
DATA,CPT02,4.588,0.66675,0.03255,4.881889764,
DATA,CPT02,4.612,0.58626,0.02672,4.557704773,
DATA,CPT02,4.636,0.48282,0.0173,3.583115861,
DATA,CPT02,4.662,0.39088,0.01045,2.673454769,
DATA,CPT02,4.685,0.35636,0.00891,2.500280615,
DATA,CPT02,4.71,0.34486,0.00959,2.780838601,
DATA,CPT02,4.734,0.3334,0.00925,2.774445111,
DATA,CPT02,4.759,0.34486,0.00925,2.682247869,
DATA,CPT02,4.784,0.34486,0.00959,2.780838601,
DATA,CPT02,4.808,0.34486,0.00976,2.830133967,
DATA,CPT02,4.832,0.35636,0.00993,2.786508026,
DATA,CPT02,4.856,0.35636,0.00959,2.691098889,
DATA,CPT02,4.88,0.35636,0.00942,2.64339432,
DATA,CPT02,4.904,0.36787,0.00959,2.606899176,
DATA,CPT02,4.929,0.36787,0.00993,2.69932313,
DATA,CPT02,4.953,0.37937,0.00993,2.61749743,
DATA,CPT02,4.978,0.37937,0.01028,2.709755648,
DATA,CPT02,5.002,0.37937,0.01028,2.709755648,
DATA,CPT02,5.026,0.37937,0.01045,2.754566782,
DATA,CPT02,5.05,0.37937,0.01045,2.754566782,
DATA,CPT02,5.074,0.36787,0.01062,2.88688939,
DATA,CPT02,5.098,0.36787,0.01045,2.840677413,
DATA,CPT02,5.122,0.36787,0.01028,2.794465436,
DATA,CPT02,5.148,0.36787,0.01028,2.794465436,
DATA,CPT02,5.173,0.35636,0.01011,2.837018745,
DATA,CPT02,5.196,0.36787,0.00993,2.69932313,
DATA,CPT02,5.222,0.37937,0.00993,2.61749743,
DATA,CPT02,5.247,0.36787,0.01011,2.748253459,
DATA,CPT02,5.272,0.36787,0.00976,2.653111153,
DATA,CPT02,5.296,0.35636,0.01011,2.837018745,
DATA,CPT02,5.32,0.35636,0.01011,2.837018745,
DATA,CPT02,5.345,0.35636,0.00993,2.786508026,
DATA,CPT02,5.37,0.35636,0.00976,2.738803457,
DATA,CPT02,5.395,0.34486,0.00959,2.780838601,
DATA,CPT02,5.418,0.34486,0.00908,2.632952502,
DATA,CPT02,5.444,0.3334,0.00891,2.672465507,
DATA,CPT02,5.472,0.31039,0.00874,2.815812365,
DATA,CPT02,5.496,0.3219,0.00874,2.715128922,
DATA,CPT02,5.52,0.3219,0.00874,2.715128922,
DATA,CPT02,5.545,0.3219,0.00822,2.553588071,
DATA,CPT02,5.569,0.3219,0.00805,2.500776639,
DATA,CPT02,5.594,0.3219,0.00805,2.500776639,
DATA,CPT02,5.618,0.3219,0.00839,2.606399503,
DATA,CPT02,5.642,0.3219,0.00874,2.715128922,
DATA,CPT02,5.667,0.3334,0.00908,2.723455309,
DATA,CPT02,5.691,0.3334,0.00925,2.774445111,
DATA,CPT02,5.715,0.3334,0.00908,2.723455309,
DATA,CPT02,5.74,0.3334,0.00856,2.567486503,
DATA,CPT02,5.765,0.3219,0.00822,2.553588071,
DATA,CPT02,5.789,0.3219,0.00839,2.606399503,
DATA,CPT02,5.813,0.3219,0.00805,2.500776639,
DATA,CPT02,5.838,0.3219,0.00805,2.500776639,
DATA,CPT02,5.862,0.3219,0.00822,2.553588071,
DATA,CPT02,5.886,0.3334,0.00839,2.516496701,
DATA,CPT02,5.91,0.34486,0.00874,2.53436177,
DATA,CPT02,5.935,0.35636,0.00908,2.547985184,
DATA,CPT02,5.96,0.36787,0.00942,2.560687199,
DATA,CPT02,5.984,0.37937,0.01079,2.84418905,
DATA,CPT02,6.008,0.37937,0.01148,3.026069536,
DATA,CPT02,6.032,0.37937,0.01199,3.160502939,
DATA,CPT02,6.056,0.39088,0.01216,3.110929185,
DATA,CPT02,6.08,0.39088,0.01165,2.980454359,
DATA,CPT02,6.104,0.37937,0.0113,2.978622453,
DATA,CPT02,6.129,0.37937,0.01199,3.160502939,
DATA,CPT02,6.153,0.42534,0.0113,2.656698171,
DATA,CPT02,6.178,0.44836,0.01079,2.406548309,
DATA,CPT02,6.202,0.42534,0.01113,2.616730145,
DATA,CPT02,6.227,0.41384,0.01028,2.484051807,
DATA,CPT02,6.251,0.40233,0.01062,2.639624189,
DATA,CPT02,6.275,0.36787,0.01045,2.840677413,
