GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,SASW04,35.640294,139.938279,GPVS,,21,2015-07-13,2015-07-13,
" "
GROUP,GPVS
HEADING,LOCA_ID,LOCA_ID2,LOCA_ID3,GPVS_TYPE,GPVS_CONF,GPVS_CREW,GPVS_REM
UNIT,,,,,,,
TYPE,ID,ID,ID,X,X,X,X
DATA,SASW04,,,GSWD,,"R Kayen",
" "
GROUP,LOCF
HEADING,LOCA_ID,LOCF_NAME,LOCF_DESC,FILE_NAME
UNIT,,,,
TYPE,ID,X,X,X
DATA,SASW04,1009UR,"Original report","1009UR URAYASU.xlsx"
" "
GROUP,GSWD
HEADING,LOCA_ID,GSWD_WVLN,GSWD_FREQ,GSWD_PHVL,GPVS_REM
UNIT,,m,HZ,m/s,
TYPE,ID,2DP,3DP,2DP,X
DATA,SASW04,8.65,,178,
DATA,SASW04,8.65,,178,
DATA,SASW04,8.66,,178,
DATA,SASW04,8.66,,178,
DATA,SASW04,8.67,,179,
DATA,SASW04,8.67,,179,
DATA,SASW04,8.69,,179,
DATA,SASW04,8.71,,180,
DATA,SASW04,8.73,,179,
DATA,SASW04,8.73,,179,
DATA,SASW04,8.74,,178,
DATA,SASW04,8.74,,178,
DATA,SASW04,8.75,,177,
DATA,SASW04,8.76,,177,
DATA,SASW04,8.77,,177,
DATA,SASW04,8.79,,177,
DATA,SASW04,8.8,,177,
DATA,SASW04,8.81,,178,
DATA,SASW04,8.81,,178,
DATA,SASW04,8.82,,179,
DATA,SASW04,8.83,,179,
DATA,SASW04,8.84,,179,
DATA,SASW04,8.84,,179,
DATA,SASW04,8.85,,179,
DATA,SASW04,8.85,,178,
DATA,SASW04,8.85,,177,
DATA,SASW04,8.86,,176,
DATA,SASW04,8.86,,175,
DATA,SASW04,8.86,,175,
DATA,SASW04,8.86,,174,
DATA,SASW04,8.87,,174,
DATA,SASW04,8.87,,175,
DATA,SASW04,8.87,,176,
DATA,SASW04,8.88,,177,
DATA,SASW04,8.89,,178,
DATA,SASW04,8.89,,179,
DATA,SASW04,8.9,,180,
DATA,SASW04,8.92,,180,
DATA,SASW04,8.93,,180,
DATA,SASW04,8.94,,180,
DATA,SASW04,8.96,,179,
DATA,SASW04,8.96,,179,
DATA,SASW04,8.96,,179,
DATA,SASW04,8.97,,179,
DATA,SASW04,8.99,,179,
DATA,SASW04,9.01,,179,
DATA,SASW04,9.01,,180,
DATA,SASW04,9.02,,180,
DATA,SASW04,9.03,,180,
DATA,SASW04,9.04,,180,
DATA,SASW04,9.05,,180,
DATA,SASW04,9.06,,179,
DATA,SASW04,9.07,,179,
DATA,SASW04,9.08,,179,
DATA,SASW04,9.09,,179,
DATA,SASW04,9.1,,179,
DATA,SASW04,9.1,,179,
DATA,SASW04,9.12,,179,
DATA,SASW04,9.12,,178,
DATA,SASW04,9.14,,177,
DATA,SASW04,9.16,,177,
DATA,SASW04,9.16,,176,
DATA,SASW04,9.18,,176,
DATA,SASW04,9.18,,176,
DATA,SASW04,9.19,,177,
DATA,SASW04,9.21,,177,
DATA,SASW04,9.22,,177,
DATA,SASW04,9.23,,177,
DATA,SASW04,9.25,,177,
DATA,SASW04,9.26,,177,
DATA,SASW04,9.27,,176,
DATA,SASW04,9.29,,176,
DATA,SASW04,9.29,,176,
DATA,SASW04,9.3,,176,
DATA,SASW04,9.31,,176,
DATA,SASW04,9.33,,176,
DATA,SASW04,9.34,,177,
DATA,SASW04,9.35,,177,
DATA,SASW04,9.37,,177,
DATA,SASW04,9.38,,177,
DATA,SASW04,9.38,,177,
DATA,SASW04,9.41,,176,
DATA,SASW04,9.42,,176,
DATA,SASW04,9.42,,175,
DATA,SASW04,9.43,,175,
DATA,SASW04,9.45,,175,
DATA,SASW04,9.46,,175,
DATA,SASW04,9.47,,174,
DATA,SASW04,9.5,,174,
DATA,SASW04,9.5,,175,
DATA,SASW04,9.5,,175,
DATA,SASW04,9.51,,175,
DATA,SASW04,9.54,,175,
DATA,SASW04,9.56,,175,
DATA,SASW04,9.57,,176,
DATA,SASW04,9.57,,176,
DATA,SASW04,9.57,,176,
DATA,SASW04,9.58,,177,
DATA,SASW04,9.58,,177,
DATA,SASW04,9.6,,177,
DATA,SASW04,9.61,,177,
DATA,SASW04,9.62,,177,
DATA,SASW04,9.64,,177,
