GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_29666,3.17,12.66,0.062,0.0134,
DATA,CPT_29666,3.18,12.92,0.062,0.0135,
DATA,CPT_29666,3.19,13.59,0.064,0.0136,
DATA,CPT_29666,3.2,14.26,0.065,0.0137,
DATA,CPT_29666,3.21,14.84,0.065,0.0137,
DATA,CPT_29666,3.22,15.3,0.064,0.0137,
DATA,CPT_29666,3.23,15.57,0.063,0.0137,
DATA,CPT_29666,3.24,15.9,0.062,0.0136,
DATA,CPT_29666,3.25,16.18,0.062,0.0136,
DATA,CPT_29666,3.26,16.3,0.062,0.0134,
DATA,CPT_29666,3.27,16.4,0.062,0.0133,
DATA,CPT_29666,3.28,16.5,0.061,0.0133,
DATA,CPT_29666,3.29,16.43,0.059,0.0133,
DATA,CPT_29666,3.3,16.39,0.058,0.0134,
DATA,CPT_29666,3.31,16.45,0.058,0.0134,
DATA,CPT_29666,3.32,16.29,0.059,0.0134,
DATA,CPT_29666,3.33,16.27,0.06,0.0135,
DATA,CPT_29666,3.34,16.15,0.062,0.0136,
DATA,CPT_29666,3.35,16.21,0.062,0.0136,
DATA,CPT_29666,3.36,16.53,0.061,0.0137,
DATA,CPT_29666,3.37,16.58,0.06,0.0138,
DATA,CPT_29666,3.38,16.72,0.059,0.0138,
DATA,CPT_29666,3.39,16.74,0.058,0.0139,
DATA,CPT_29666,3.4,16.74,0.059,0.0139,
DATA,CPT_29666,3.41,16.91,0.059,0.0139,
DATA,CPT_29666,3.42,16.76,0.06,0.0139,
DATA,CPT_29666,3.43,16.68,0.063,0.0138,
DATA,CPT_29666,3.44,16.45,0.064,0.0138,
DATA,CPT_29666,3.45,16.29,0.068,0.0137,
DATA,CPT_29666,3.46,16.33,0.068,0.0138,
DATA,CPT_29666,3.47,16.13,0.069,0.0138,
DATA,CPT_29666,3.48,16.06,0.07,0.0139,
DATA,CPT_29666,3.49,15.91,0.069,0.0139,
DATA,CPT_29666,3.5,15.53,0.07,0.014,
DATA,CPT_29666,3.51,15.55,0.069,0.0142,
DATA,CPT_29666,3.52,15.39,0.068,0.0143,
DATA,CPT_29666,3.53,15.35,0.069,0.0143,
DATA,CPT_29666,3.54,15.38,0.067,0.0143,
DATA,CPT_29666,3.55,15.3,0.07,0.0144,
DATA,CPT_29666,3.56,15.47,0.069,0.0144,
DATA,CPT_29666,3.57,15.53,0.071,0.0145,
DATA,CPT_29666,3.58,15.55,0.074,0.0145,
DATA,CPT_29666,3.59,15.65,0.076,0.0145,
DATA,CPT_29666,3.6,15.52,0.081,0.0146,
DATA,CPT_29666,3.61,15.63,0.083,0.0146,
DATA,CPT_29666,3.62,15.62,0.085,0.0147,
DATA,CPT_29666,3.63,15.6,0.086,0.0149,
DATA,CPT_29666,3.64,15.76,0.087,0.015,
DATA,CPT_29666,3.65,15.68,0.09,0.0152,
DATA,CPT_29666,3.66,15.84,0.088,0.0154,
DATA,CPT_29666,3.67,15.74,0.088,0.0155,
DATA,CPT_29666,3.68,15.73,0.09,0.0156,
DATA,CPT_29666,3.69,15.52,0.088,0.0157,
DATA,CPT_29666,3.7,15.07,0.089,0.0158,
DATA,CPT_29666,3.71,14.9,0.086,0.0158,
DATA,CPT_29666,3.72,14.47,0.085,0.0159,
DATA,CPT_29666,3.73,14.13,0.087,0.016,
DATA,CPT_29666,3.74,13.85,0.086,0.0161,
DATA,CPT_29666,3.75,13.55,0.086,0.0161,
DATA,CPT_29666,3.76,13.42,0.083,0.0162,
DATA,CPT_29666,3.77,13.22,0.081,0.0163,
DATA,CPT_29666,3.78,13.13,0.081,0.0164,
DATA,CPT_29666,3.79,13.17,0.08,0.0165,
DATA,CPT_29666,3.8,13.15,0.082,0.0166,
DATA,CPT_29666,3.81,13.45,0.084,0.0167,
DATA,CPT_29666,3.82,13.68,0.085,0.0167,
DATA,CPT_29666,3.83,13.86,0.087,0.0168,
DATA,CPT_29666,3.84,14.3,0.088,0.017,
DATA,CPT_29666,3.85,14.38,0.089,0.017,
DATA,CPT_29666,3.86,14.55,0.089,0.0171,
DATA,CPT_29666,3.87,14.63,0.087,0.0172,
DATA,CPT_29666,3.88,14.49,0.086,0.0172,
DATA,CPT_29666,3.89,14.4,0.085,0.0173,
DATA,CPT_29666,3.9,14.19,0.085,0.0174,
DATA,CPT_29666,3.91,14.13,0.085,0.0174,
DATA,CPT_29666,3.92,14.18,0.084,0.0175,
DATA,CPT_29666,3.93,14.09,0.084,0.0175,
DATA,CPT_29666,3.94,14.16,0.084,0.0176,
DATA,CPT_29666,3.95,14.05,0.083,0.0177,
DATA,CPT_29666,3.96,13.99,0.085,0.0177,
DATA,CPT_29666,3.97,14.07,0.076,0.0178,
DATA,CPT_29666,3.98,13.91,0.067,0.0178,
DATA,CPT_29666,3.99,13.78,0.064,0.0179,
DATA,CPT_29666,4,13.56,0.063,0.0179,
DATA,CPT_29666,4.01,13.35,0.064,0.018,
DATA,CPT_29666,4.02,13.34,0.065,0.018,
DATA,CPT_29666,4.03,13.14,0.066,0.018,
DATA,CPT_29666,4.04,13.02,0.067,0.0181,
DATA,CPT_29666,4.05,12.88,0.069,0.0181,
DATA,CPT_29666,4.06,12.67,0.069,0.0181,
DATA,CPT_29666,4.07,12.11,0.07,0.0145,
DATA,CPT_29666,4.08,11.55,0.071,0.0108,
DATA,CPT_29666,4.09,12.07,0.072,0.0109,
DATA,CPT_29666,4.1,12.24,0.073,0.0109,
DATA,CPT_29666,4.11,12.34,0.071,0.011,
DATA,CPT_29666,4.12,12.31,0.071,0.011,
DATA,CPT_29666,4.13,12.28,0.071,0.0111,
DATA,CPT_29666,4.14,12.37,0.07,0.0111,
DATA,CPT_29666,4.15,12.39,0.07,0.0112,
DATA,CPT_29666,4.16,12.66,0.068,0.0113,
DATA,CPT_29666,4.17,12.73,0.065,0.0113,
DATA,CPT_29666,4.18,12.86,0.064,0.0114,
DATA,CPT_29666,4.19,13.08,0.063,0.0115,
DATA,CPT_29666,4.2,13.1,0.063,0.0116,
DATA,CPT_29666,4.21,13.15,0.063,0.0117,
DATA,CPT_29666,4.22,13.09,0.061,0.0118,
DATA,CPT_29666,4.23,13.02,0.061,0.0118,
DATA,CPT_29666,4.24,13.09,0.061,0.0119,
DATA,CPT_29666,4.25,13.04,0.061,0.012,
DATA,CPT_29666,4.26,13.13,0.061,0.012,
DATA,CPT_29666,4.27,13.23,0.059,0.0122,
DATA,CPT_29666,4.28,13.15,0.06,0.0123,
DATA,CPT_29666,4.29,13.2,0.06,0.0123,
DATA,CPT_29666,4.3,13.07,0.061,0.0124,
DATA,CPT_29666,4.31,13.07,0.062,0.0125,
DATA,CPT_29666,4.32,13.07,0.062,0.0126,
DATA,CPT_29666,4.33,12.93,0.063,0.0127,
DATA,CPT_29666,4.34,12.94,0.065,0.0128,
DATA,CPT_29666,4.35,12.81,0.065,0.0129,
DATA,CPT_29666,4.36,12.79,0.066,0.013,
DATA,CPT_29666,4.37,12.84,0.066,0.0131,
DATA,CPT_29666,4.38,12.78,0.068,0.0131,
DATA,CPT_29666,4.39,12.85,0.069,0.0132,
DATA,CPT_29666,4.4,12.79,0.069,0.0133,
DATA,CPT_29666,4.41,12.65,0.071,0.0134,
DATA,CPT_29666,4.42,12.59,0.07,0.0135,
DATA,CPT_29666,4.43,12.33,0.07,0.0136,
DATA,CPT_29666,4.44,12.05,0.07,0.0136,
DATA,CPT_29666,4.45,11.79,0.068,0.0137,
DATA,CPT_29666,4.46,11.43,0.067,0.0138,
DATA,CPT_29666,4.47,11.28,0.065,0.0138,
DATA,CPT_29666,4.48,11.01,0.061,0.0139,
DATA,CPT_29666,4.49,10.84,0.059,0.0139,
DATA,CPT_29666,4.5,10.73,0.057,0.014,
DATA,CPT_29666,4.51,10.51,0.056,0.0141,
DATA,CPT_29666,4.52,10.52,0.055,0.0141,
