GROUP,PROJ,,,,,,,,,,
HEADING,PROJ_ID,PROJ_NAME,PROJ_LAT,PROJ_LON,PROJ_ELEV,PROJ_GEOL,PROJ_REM,,,,
DATA,CPT_26020,2.86,4,0.0517,0.0126,,,,,,
DATA,CPT_26020,2.87,3.927,0.0502,0.0128,,,,,,
DATA,CPT_26020,2.88,3.853,0.0486,0.013,,,,,,
DATA,CPT_26020,2.89,3.78,0.0471,0.0132,,,,,,
DATA,CPT_26020,2.9,3.707,0.0456,0.0134,,,,,,
DATA,CPT_26020,2.91,3.633,0.044,0.0136,,,,,,
DATA,CPT_26020,2.92,3.56,0.0425,0.0137,,,,,,
DATA,CPT_26020,2.93,3.56,0.0426,0.014,,,,,,
DATA,CPT_26020,2.94,3.58,0.0427,0.0143,,,,,,
DATA,CPT_26020,2.95,3.61,0.0427,0.0148,,,,,,
DATA,CPT_26020,2.96,3.67,0.0427,0.0153,,,,,,
DATA,CPT_26020,2.97,3.75,0.0425,0.0157,,,,,,
DATA,CPT_26020,2.98,3.88,0.0421,0.0157,,,,,,
DATA,CPT_26020,2.99,4.21,0.0405,0.0145,,,,,,
DATA,CPT_26020,20,17.68,0.1755,-0.0139,,,,,,
DATA,CPT_26020,3,4.41,0.0396,0.0136,,,,,,
DATA,CPT_26020,3.01,4.79,0.0378,0.0121,,,,,,
DATA,CPT_26020,3.02,4.95,0.0371,0.0116,,,,,,
DATA,CPT_26020,3.03,5.05,0.0365,0.0115,,,,,,
DATA,CPT_26020,3.04,5.11,0.0363,0.0116,,,,,,
DATA,CPT_26020,3.05,5.13,0.0363,0.0118,,,,,,
DATA,CPT_26020,3.06,5.15,0.0363,0.0121,,,,,,
DATA,CPT_26020,3.07,5.18,0.0368,0.0126,,,,,,
DATA,CPT_26020,3.08,5.21,0.0371,0.0127,,,,,,
DATA,CPT_26020,3.09,5.22,0.0374,0.013,,,,,,
DATA,CPT_26020,3.1,5.21,0.038,0.0131,,,,,,
DATA,CPT_26020,3.11,5.17,0.0389,0.0134,,,,,,
DATA,CPT_26020,3.12,5.12,0.0395,0.0136,,,,,,
DATA,CPT_26020,3.13,5.08,0.0402,0.0139,,,,,,
DATA,CPT_26020,3.14,5.05,0.0411,0.0142,,,,,,
DATA,CPT_26020,3.15,5.09,0.043,0.0147,,,,,,
DATA,CPT_26020,3.16,5.16,0.044,0.0149,,,,,,
DATA,CPT_26020,3.17,5.23,0.0449,0.015,,,,,,
DATA,CPT_26020,3.18,5.27,0.0453,0.0149,,,,,,
DATA,CPT_26020,3.19,5.28,0.0454,0.0148,,,,,,
DATA,CPT_26020,3.2,5.3,0.0455,0.0147,,,,,,
DATA,CPT_26020,3.21,5.34,0.0457,0.0146,,,,,,
DATA,CPT_26020,3.22,5.43,0.0462,0.0146,,,,,,
DATA,CPT_26020,3.23,5.43,0.0462,0.0147,,,,,,
DATA,CPT_26020,3.24,5.43,0.0462,0.0148,,,,,,
DATA,CPT_26020,3.25,5.41,0.0462,0.0149,,,,,,
DATA,CPT_26020,3.26,5.4,0.0462,0.015,,,,,,
DATA,CPT_26020,3.27,5.38,0.0461,0.0151,,,,,,
DATA,CPT_26020,3.28,5.37,0.0463,0.0152,,,,,,
DATA,CPT_26020,3.29,5.34,0.0465,0.0152,,,,,,
DATA,CPT_26020,3.3,5.27,0.0471,0.0155,,,,,,
DATA,CPT_26020,3.31,5.23,0.0474,0.0156,,,,,,
DATA,CPT_26020,3.32,5.19,0.0477,0.0159,,,,,,
DATA,CPT_26020,3.33,5.16,0.048,0.0161,,,,,,
DATA,CPT_26020,3.34,5.13,0.0484,0.0163,,,,,,
DATA,CPT_26020,3.35,5.11,0.0488,0.0166,,,,,,
DATA,CPT_26020,3.36,5.11,0.0492,0.0168,,,,,,
DATA,CPT_26020,3.37,5.11,0.0496,0.017,,,,,,
DATA,CPT_26020,3.38,5.13,0.0502,0.0172,,,,,,
DATA,CPT_26020,3.39,5.15,0.0504,0.0173,,,,,,
DATA,CPT_26020,3.4,5.18,0.0506,0.0174,,,,,,
DATA,CPT_26020,3.41,5.22,0.0507,0.0174,,,,,,
DATA,CPT_26020,3.42,5.27,0.0508,0.0174,,,,,,
DATA,CPT_26020,3.43,5.32,0.0508,0.0173,,,,,,
DATA,CPT_26020,3.44,5.37,0.0508,0.0173,,,,,,
DATA,CPT_26020,3.45,5.43,0.0508,0.0171,,,,,,
DATA,CPT_26020,3.46,5.57,0.0503,0.0166,,,,,,
DATA,CPT_26020,3.47,5.61,0.05,0.0163,,,,,,
DATA,CPT_26020,3.48,5.64,0.0497,0.016,,,,,,
DATA,CPT_26020,3.49,5.64,0.0493,0.0156,,,,,,
DATA,CPT_26020,3.5,5.58,0.0489,0.0153,,,,,,
DATA,CPT_26020,3.51,5.48,0.0484,0.0152,,,,,,
DATA,CPT_26020,3.52,5.21,0.0475,0.0155,,,,,,
DATA,CPT_26020,3.53,5.08,0.0474,0.0157,,,,,,
DATA,CPT_26020,3.54,4.95,0.0474,0.0159,,,,,,
DATA,CPT_26020,3.55,4.85,0.0472,0.0161,,,,,,
DATA,CPT_26020,3.56,4.75,0.0471,0.0163,,,,,,
DATA,CPT_26020,3.57,4.64,0.0471,0.0166,,,,,,
DATA,CPT_26020,3.58,4.54,0.0469,0.017,,,,,,
DATA,CPT_26020,3.59,4.42,0.0466,0.0176,,,,,,
DATA,CPT_26020,3.6,4.15,0.0457,0.0189,,,,,,
DATA,CPT_26020,3.61,4.03,0.0452,0.0196,,,,,,
DATA,CPT_26020,3.62,3.93,0.0447,0.0202,,,,,,
DATA,CPT_26020,3.63,3.85,0.0444,0.0207,,,,,,
DATA,CPT_26020,3.64,3.79,0.0439,0.0212,,,,,,
DATA,CPT_26020,3.65,3.73,0.0434,0.0217,,,,,,
DATA,CPT_26020,3.66,3.67,0.0431,0.022,,,,,,
DATA,CPT_26020,3.67,3.61,0.0427,0.0223,,,,,,
DATA,CPT_26020,3.68,3.59,0.0425,0.0225,,,,,,
DATA,CPT_26020,3.69,3.62,0.0423,0.0224,,,,,,
DATA,CPT_26020,3.7,3.67,0.0423,0.022,,,,,,
DATA,CPT_26020,3.71,3.71,0.0421,0.0217,,,,,,
DATA,CPT_26020,3.72,3.77,0.0417,0.0215,,,,,,
DATA,CPT_26020,3.73,3.83,0.0414,0.0214,,,,,,
DATA,CPT_26020,3.74,3.88,0.0409,0.0214,,,,,,
DATA,CPT_26020,3.75,4,0.0403,0.0213,,,,,,
DATA,CPT_26020,3.76,4.06,0.0401,0.0213,,,,,,
DATA,CPT_26020,3.77,4.12,0.04,0.0213,,,,,,
DATA,CPT_26020,3.78,4.18,0.0399,0.0213,,,,,,
DATA,CPT_26020,3.79,4.22,0.0399,0.0214,,,,,,
DATA,CPT_26020,3.8,4.28,0.0399,0.0215,,,,,,
DATA,CPT_26020,3.81,4.37,0.04,0.0215,,,,,,
DATA,CPT_26020,3.82,4.46,0.04,0.0215,,,,,,
DATA,CPT_26020,3.83,4.52,0.0399,0.0216,,,,,,
DATA,CPT_26020,3.84,4.54,0.0401,0.0218,,,,,,
DATA,CPT_26020,3.85,4.58,0.0407,0.0221,,,,,,
DATA,CPT_26020,3.86,4.59,0.0409,0.0221,,,,,,
DATA,CPT_26020,3.87,4.59,0.0409,0.0221,,,,,,
DATA,CPT_26020,3.88,4.59,0.0409,0.0221,,,,,,
DATA,CPT_26020,3.89,4.45,0.0325,0.023,,,,,,
DATA,CPT_26020,3.9,4.62,0.0339,0.0232,,,,,,
DATA,CPT_26020,3.91,4.74,0.0351,0.0233,,,,,,
DATA,CPT_26020,3.92,4.86,0.0362,0.0235,,,,,,
DATA,CPT_26020,3.93,4.98,0.0375,0.0236,,,,,,
DATA,CPT_26020,3.94,5.09,0.0389,0.0237,,,,,,
DATA,CPT_26020,3.95,5.22,0.0403,0.0237,,,,,,
DATA,CPT_26020,3.96,5.63,0.0434,0.0232,,,,,,
DATA,CPT_26020,3.97,5.84,0.0447,0.0231,,,,,,
DATA,CPT_26020,3.98,5.99,0.046,0.0233,,,,,,
DATA,CPT_26020,3.99,6.14,0.0474,0.0235,,,,,,
DATA,CPT_26020,4,6.27,0.0484,0.0238,,,,,,
DATA,CPT_26020,4.01,6.58,0.0503,0.0244,,,,,,
DATA,CPT_26020,4.02,6.76,0.0516,0.0244,,,,,,
DATA,CPT_26020,4.03,7.19,0.055,0.0244,,,,,,
DATA,CPT_26020,4.04,7.47,0.0565,0.0243,,,,,,
DATA,CPT_26020,4.05,7.76,0.058,0.0244,,,,,,
DATA,CPT_26020,4.06,8.04,0.0595,0.0246,,,,,,
DATA,CPT_26020,4.07,8.28,0.0609,0.0248,,,,,,
DATA,CPT_26020,4.08,8.5,0.0625,0.0248,,,,,,
DATA,CPT_26020,4.09,8.691,0.0643,0.0249,,,,,,
DATA,CPT_26020,4.1,8.883,0.066,0.0249,,,,,,
DATA,CPT_26020,4.11,9.074,0.0678,0.025,,,,,,
DATA,CPT_26020,4.12,9.265,0.0695,0.025,,,,,,
DATA,CPT_26020,4.13,9.456,0.0713,0.025,,,,,,
DATA,CPT_26020,4.14,9.648,0.0731,0.0251,,,,,,
DATA,CPT_26020,4.15,9.839,0.0748,0.0251,,,,,,
DATA,CPT_26020,4.16,10.03,0.0766,0.0252,,,,,,
DATA,CPT_26020,4.17,10.15,0.0791,0.0252,,,,,,
DATA,CPT_26020,4.18,10.29,0.0837,0.0254,,,,,,
DATA,CPT_26020,4.19,10.36,0.0855,0.0256,,,,,,
DATA,CPT_26020,4.2,10.41,0.0877,0.0258,,,,,,
DATA,CPT_26020,4.21,10.47,0.09,0.0259,,,,,,
DATA,CPT_26020,4.22,10.52,0.0922,0.0261,,,,,,
DATA,CPT_26020,4.23,10.56,0.0945,0.0261,,,,,,
DATA,CPT_26020,4.24,10.59,0.0961,0.0262,,,,,,
DATA,CPT_26020,4.25,10.6,0.0977,0.0263,,,,,,
DATA,CPT_26020,4.26,10.61,0.0997,0.0265,,,,,,
DATA,CPT_26020,4.27,10.63,0.1035,0.0267,,,,,,
DATA,CPT_26020,4.28,10.63,0.1061,0.0271,,,,,,
DATA,CPT_26020,4.29,10.61,0.1088,0.0275,,,,,,
DATA,CPT_26020,4.3,10.65,0.1106,0.0278,,,,,,
DATA,CPT_26020,4.31,10.7,0.1135,0.0279,,,,,,
DATA,CPT_26020,4.32,10.77,0.1161,0.0279,,,,,,
DATA,CPT_26020,4.33,11,0.12,0.028,,,,,,
DATA,CPT_26020,4.34,11.15,0.122,0.028,,,,,,
DATA,CPT_26020,4.35,11.27,0.1235,0.0279,,,,,,
DATA,CPT_26020,4.36,11.41,0.125,0.0279,,,,,,
DATA,CPT_26020,4.37,11.5,0.1261,0.0284,,,,,,
DATA,CPT_26020,4.38,11.6,0.1275,0.0288,,,,,,
DATA,CPT_26020,4.39,11.62,0.1283,0.0292,,,,,,
DATA,CPT_26020,4.4,11.6,0.1287,0.0296,,,,,,
DATA,CPT_26020,4.41,11.5,0.1287,0.0299,,,,,,
DATA,CPT_26020,4.42,11.52,0.1285,0.0298,,,,,,
DATA,CPT_26020,4.43,11.55,0.1288,0.0298,,,,,,
DATA,CPT_26020,4.44,11.64,0.1295,0.0301,,,,,,
DATA,CPT_26020,4.45,11.65,0.1302,0.0302,,,,,,
DATA,CPT_26020,4.46,11.59,0.1307,0.0307,,,,,,
DATA,CPT_26020,4.47,11.56,0.1303,0.0308,,,,,,
DATA,CPT_26020,4.48,11.54,0.1301,0.0309,,,,,,
DATA,CPT_26020,4.49,11.52,0.1297,0.0309,,,,,,
DATA,CPT_26020,4.5,11.48,0.1296,0.0311,,,,,,
DATA,CPT_26020,4.51,11.46,0.1297,0.0313,,,,,,
DATA,CPT_26020,4.52,11.5,0.13,0.0312,,,,,,
DATA,CPT_26020,4.53,11.57,0.1304,0.031,,,,,,
DATA,CPT_26020,4.54,11.66,0.1308,0.0307,,,,,,
DATA,CPT_26020,4.55,11.76,0.1319,0.0307,,,,,,
DATA,CPT_26020,4.56,11.84,0.1335,0.0309,,,,,,
DATA,CPT_26020,4.57,12.06,0.1361,0.0312,,,,,,
DATA,CPT_26020,4.58,12.18,0.1364,0.0311,,,,,,
DATA,CPT_26020,4.59,12.29,0.1367,0.0312,,,,,,
DATA,CPT_26020,4.6,12.43,0.1369,0.0309,,,,,,
DATA,CPT_26020,4.61,12.59,0.1368,0.0309,,,,,,
DATA,CPT_26020,4.62,12.71,0.1364,0.0311,,,,,,
DATA,CPT_26020,4.63,12.81,0.1361,0.0314,,,,,,
DATA,CPT_26020,4.64,12.91,0.1364,0.0319,,,,,,
DATA,CPT_26020,4.65,13.2,0.1372,0.0323,,,,,,
DATA,CPT_26020,4.66,13.34,0.137,0.0322,,,,,,
DATA,CPT_26020,4.67,13.44,0.1368,0.0323,,,,,,
DATA,CPT_26020,4.68,13.56,0.1375,0.0329,,,,,,
DATA,CPT_26020,4.69,13.68,0.1381,0.0328,,,,,,
DATA,CPT_26020,4.7,13.78,0.1382,0.0328,,,,,,
DATA,CPT_26020,4.71,13.96,0.1396,0.0333,,,,,,
DATA,CPT_26020,4.72,14.05,0.1409,0.0336,,,,,,
DATA,CPT_26020,4.73,14.13,0.1417,0.0335,,,,,,
DATA,CPT_26020,4.74,14.15,0.1432,0.0335,,,,,,
DATA,CPT_26020,4.75,14.18,0.1451,0.0336,,,,,,
DATA,CPT_26020,4.76,14.28,0.1471,0.0337,,,,,,
DATA,CPT_26020,4.77,14.37,0.1486,0.0334,,,,,,
DATA,CPT_26020,4.78,14.47,0.1508,0.0336,,,,,,
DATA,CPT_26020,4.79,14.63,0.1537,0.0339,,,,,,
DATA,CPT_26020,4.8,14.7,0.1551,0.034,,,,,,
DATA,CPT_26020,4.81,14.75,0.1565,0.0343,,,,,,
DATA,CPT_26020,4.82,14.82,0.1578,0.0345,,,,,,
DATA,CPT_26020,4.83,14.88,0.1598,0.0348,,,,,,
DATA,CPT_26020,4.84,14.97,0.1608,0.0349,,,,,,
DATA,CPT_26020,4.85,15.01,0.1617,0.0352,,,,,,
DATA,CPT_26020,4.86,15.04,0.1624,0.0353,,,,,,
DATA,CPT_26020,4.87,14.995,0.1589,0.0355,,,,,,
DATA,CPT_26020,4.88,14.95,0.1554,0.0358,,,,,,
DATA,CPT_26020,4.89,14.905,0.1519,0.036,,,,,,
DATA,CPT_26020,4.9,14.86,0.1483,0.0362,,,,,,
DATA,CPT_26020,4.91,14.815,0.1448,0.0365,,,,,,
DATA,CPT_26020,4.92,14.77,0.1413,0.0367,,,,,,
DATA,CPT_26020,4.93,14.82,0.1422,0.0366,,,,,,
DATA,CPT_26020,4.94,14.88,0.1433,0.0368,,,,,,
DATA,CPT_26020,4.95,14.9,0.1451,0.0372,,,,,,
DATA,CPT_26020,4.96,14.89,0.1462,0.0376,,,,,,
DATA,CPT_26020,4.97,14.87,0.1473,0.038,,,,,,
DATA,CPT_26020,4.98,14.81,0.1494,0.0383,,,,,,
DATA,CPT_26020,4.99,14.73,0.1531,0.039,,,,,,
DATA,CPT_26020,5,14.66,0.1544,0.0391,,,,,,
DATA,CPT_26020,5.01,14.67,0.1568,0.0392,,,,,,
DATA,CPT_26020,5.02,14.69,0.1594,0.0387,,,,,,
DATA,CPT_26020,5.03,14.73,0.1637,0.0385,,,,,,
DATA,CPT_26020,5.04,14.78,0.1682,0.0388,,,,,,
DATA,CPT_26020,5.05,14.85,0.1723,0.0386,,,,,,
DATA,CPT_26020,5.06,14.93,0.1773,0.0391,,,,,,
DATA,CPT_26020,5.07,14.98,0.1804,0.039,,,,,,
DATA,CPT_26020,5.08,15,0.1835,0.0392,,,,,,
DATA,CPT_26020,5.09,15.06,0.186,0.0393,,,,,,
DATA,CPT_26020,5.1,15.15,0.1896,0.039,,,,,,
DATA,CPT_26020,5.11,15.23,0.1913,0.039,,,,,,
DATA,CPT_26020,5.12,15.42,0.1926,0.0393,,,,,,
DATA,CPT_26020,5.13,15.54,0.1926,0.0392,,,,,,
DATA,CPT_26020,5.14,15.68,0.1925,0.039,,,,,,
DATA,CPT_26020,5.15,15.82,0.1926,0.0394,,,,,,
DATA,CPT_26020,5.16,15.95,0.1931,0.0394,,,,,,
DATA,CPT_26020,5.17,16.27,0.1922,0.0395,,,,,,
DATA,CPT_26020,5.18,16.37,0.1923,0.0403,,,,,,
DATA,CPT_26020,5.19,16.45,0.1925,0.0407,,,,,,
DATA,CPT_26020,5.2,16.56,0.1925,0.0409,,,,,,
DATA,CPT_26020,5.21,16.67,0.1928,0.0411,,,,,,
DATA,CPT_26020,5.22,16.83,0.1936,0.041,,,,,,
DATA,CPT_26020,5.23,17.08,0.1941,0.0406,,,,,,
DATA,CPT_26020,5.24,17.31,0.1941,0.0405,,,,,,
DATA,CPT_26020,5.25,17.49,0.1942,0.0407,,,,,,
DATA,CPT_26020,5.26,17.67,0.1938,0.041,,,,,,
DATA,CPT_26020,5.27,17.82,0.194,0.0415,,,,,,
DATA,CPT_26020,5.28,17.99,0.197,0.0424,,,,,,
DATA,CPT_26020,5.29,18.06,0.1988,0.0429,,,,,,
DATA,CPT_26020,5.3,18.07,0.2001,0.0418,,,,,,
DATA,CPT_26020,5.31,18.03,0.2015,0.0402,,,,,,
DATA,CPT_26020,5.32,17.98,0.2038,0.04,,,,,,
DATA,CPT_26020,5.33,17.92,0.2048,0.0398,,,,,,
DATA,CPT_26020,5.34,17.89,0.206,0.0397,,,,,,
DATA,CPT_26020,5.35,17.73,0.2077,0.0399,,,,,,
DATA,CPT_26020,5.36,17.52,0.2094,0.0401,,,,,,
DATA,CPT_26020,5.37,17.33,0.2119,0.0402,,,,,,
DATA,CPT_26020,5.38,17.06,0.2166,0.0397,,,,,,
DATA,CPT_26020,5.39,16.89,0.2207,0.0397,,,,,,
DATA,CPT_26020,5.4,16.69,0.2301,0.0385,,,,,,
DATA,CPT_26020,5.41,16.63,0.2333,0.0385,,,,,,
DATA,CPT_26020,5.42,16.67,0.2346,0.0372,,,,,,
DATA,CPT_26020,5.43,16.78,0.2346,0.0362,,,,,,
DATA,CPT_26020,5.44,16.89,0.2351,0.0355,,,,,,
DATA,CPT_26020,5.45,17.11,0.2344,0.0345,,,,,,
DATA,CPT_26020,5.46,17.26,0.2336,0.0346,,,,,,
DATA,CPT_26020,5.47,17.35,0.2313,0.0345,,,,,,
DATA,CPT_26020,5.48,17.4,0.2294,0.0352,,,,,,
DATA,CPT_26020,5.49,17.4,0.2269,0.0365,,,,,,
DATA,CPT_26020,5.5,17.37,0.224,0.0368,,,,,,
DATA,CPT_26020,5.51,17.31,0.2173,0.0362,,,,,,
DATA,CPT_26020,5.52,17.27,0.2136,0.0354,,,,,,
DATA,CPT_26020,5.53,17.14,0.2105,0.0355,,,,,,
DATA,CPT_26020,5.54,17.03,0.2088,0.0355,,,,,,
DATA,CPT_26020,5.55,16.82,0.2061,0.0354,,,,,,
DATA,CPT_26020,5.56,16.65,0.2035,0.0359,,,,,,
DATA,CPT_26020,5.57,16.39,0.2026,0.0361,,,,,,
DATA,CPT_26020,5.58,16.05,0.2024,0.037,,,,,,
DATA,CPT_26020,5.59,15.67,0.2023,0.0376,,,,,,
DATA,CPT_26020,5.6,15.36,0.2023,0.0378,,,,,,
DATA,CPT_26020,5.61,14.9,0.2058,0.0372,,,,,,
DATA,CPT_26020,5.62,14.8,0.2066,0.0365,,,,,,
DATA,CPT_26020,5.63,14.78,0.2068,0.0371,,,,,,
DATA,CPT_26020,5.64,14.82,0.206,0.0369,,,,,,
DATA,CPT_26020,5.65,14.84,0.205,0.037,,,,,,
DATA,CPT_26020,5.66,14.92,0.2054,0.0375,,,,,,
DATA,CPT_26020,5.67,15,0.2044,0.0374,,,,,,
DATA,CPT_26020,5.68,15.03,0.2049,0.038,,,,,,
DATA,CPT_26020,5.69,15.12,0.2049,0.0382,,,,,,
DATA,CPT_26020,5.7,15.22,0.2045,0.0386,,,,,,
DATA,CPT_26020,5.71,15.28,0.2023,0.0386,,,,,,
DATA,CPT_26020,5.72,15.37,0.1996,0.0382,,,,,,
DATA,CPT_26020,5.73,15.4,0.1962,0.0387,,,,,,
DATA,CPT_26020,5.74,15.47,0.1914,0.0387,,,,,,
DATA,CPT_26020,5.75,15.56,0.187,0.0389,,,,,,
DATA,CPT_26020,5.76,15.72,0.1844,0.0388,,,,,,
DATA,CPT_26020,5.77,15.91,0.1824,0.0387,,,,,,
DATA,CPT_26020,5.78,16.07,0.1797,0.039,,,,,,
DATA,CPT_26020,5.79,16.11,0.178,0.0404,,,,,,
DATA,CPT_26020,5.8,15.97,0.1755,0.0421,,,,,,
DATA,CPT_26020,5.81,15.91,0.1747,0.0426,,,,,,
DATA,CPT_26020,5.82,15.9,0.1744,0.0418,,,,,,
DATA,CPT_26020,5.83,15.88,0.1732,0.0412,,,,,,
DATA,CPT_26020,5.84,15.84,0.1704,0.0406,,,,,,
DATA,CPT_26020,5.85,15.77,0.1688,0.0403,,,,,,
DATA,CPT_26020,5.86,15.7,0.1693,0.0409,,,,,,
DATA,CPT_26020,5.87,15.66,0.169,0.0417,,,,,,
DATA,CPT_26020,5.88,15.6,0.1694,0.0427,,,,,,
DATA,CPT_26020,5.89,15.6,0.1694,0.0427,,,,,,
DATA,CPT_26020,5.9,15.6,0.1694,0.0427,,,,,,
DATA,CPT_26020,5.91,15.1,0.1486,0.0431,,,,,,
DATA,CPT_26020,5.92,15.17,0.1494,0.0431,,,,,,
DATA,CPT_26020,5.93,15.19,0.1505,0.0428,,,,,,
DATA,CPT_26020,5.94,15.24,0.1516,0.0416,,,,,,
DATA,CPT_26020,5.95,15.24,0.1528,0.0407,,,,,,
DATA,CPT_26020,5.96,15.23,0.1538,0.0401,,,,,,
DATA,CPT_26020,5.97,15.23,0.155,0.0407,,,,,,
DATA,CPT_26020,5.98,15.08,0.1585,0.0424,,,,,,
DATA,CPT_26020,5.99,15.04,0.16,0.0426,,,,,,
DATA,CPT_26020,6,14.98,0.1625,0.0427,,,,,,
DATA,CPT_26020,6.01,14.97,0.166,0.0428,,,,,,
DATA,CPT_26020,6.02,15,0.1682,0.0428,,,,,,
DATA,CPT_26020,6.03,14.95,0.1701,0.0432,,,,,,
DATA,CPT_26020,6.04,14.95,0.1728,0.0437,,,,,,
DATA,CPT_26020,6.05,14.95,0.1746,0.0439,,,,,,
DATA,CPT_26020,6.06,14.97,0.1786,0.0446,,,,,,
DATA,CPT_26020,6.07,14.97,0.1794,0.0444,,,,,,
DATA,CPT_26020,6.08,15,0.1804,0.0443,,,,,,
DATA,CPT_26020,6.09,15.01,0.1811,0.0443,,,,,,
DATA,CPT_26020,6.1,15.04,0.1814,0.0443,,,,,,
DATA,CPT_26020,6.11,15.08,0.1811,0.0448,,,,,,
DATA,CPT_26020,6.12,15.15,0.1806,0.045,,,,,,
DATA,CPT_26020,6.13,15.2,0.1794,0.0453,,,,,,
DATA,CPT_26020,6.14,15.23,0.1785,0.0455,,,,,,
DATA,CPT_26020,6.15,15.28,0.1772,0.0456,,,,,,
DATA,CPT_26020,6.16,15.28,0.1757,0.0457,,,,,,
DATA,CPT_26020,6.17,15.3,0.1745,0.0457,,,,,,
DATA,CPT_26020,6.18,15.3,0.1732,0.0455,,,,,,
DATA,CPT_26020,6.19,15.28,0.1719,0.0455,,,,,,
DATA,CPT_26020,6.2,15.23,0.1693,0.0457,,,,,,
DATA,CPT_26020,6.21,15.19,0.1677,0.046,,,,,,
DATA,CPT_26020,6.22,15.19,0.1668,0.0462,,,,,,
DATA,CPT_26020,6.23,15.19,0.1654,0.0464,,,,,,
DATA,CPT_26020,6.24,15.21,0.1641,0.0468,,,,,,
DATA,CPT_26020,6.25,15.25,0.1627,0.0469,,,,,,
DATA,CPT_26020,6.26,15.28,0.1616,0.047,,,,,,
DATA,CPT_26020,6.27,15.18,0.1607,0.0475,,,,,,
DATA,CPT_26020,6.28,15.07,0.1603,0.0478,,,,,,
DATA,CPT_26020,6.29,14.96,0.1601,0.0479,,,,,,
DATA,CPT_26020,6.3,14.81,0.1593,0.048,,,,,,
DATA,CPT_26020,6.31,14.65,0.1583,0.048,,,,,,
DATA,CPT_26020,6.32,14.57,0.1571,0.0481,,,,,,
DATA,CPT_26020,6.33,14.49,0.1566,0.0481,,,,,,
DATA,CPT_26020,6.34,14.4,0.1561,0.048,,,,,,
DATA,CPT_26020,6.35,14.31,0.1565,0.048,,,,,,
DATA,CPT_26020,6.36,14.18,0.1569,0.048,,,,,,
DATA,CPT_26020,6.37,14.13,0.1565,0.0482,,,,,,
DATA,CPT_26020,6.38,14.11,0.1564,0.0485,,,,,,
DATA,CPT_26020,6.39,14.09,0.1557,0.0486,,,,,,
DATA,CPT_26020,6.4,14.07,0.1551,0.0488,,,,,,
DATA,CPT_26020,6.41,14.08,0.1546,0.0488,,,,,,
DATA,CPT_26020,6.42,14.05,0.1529,0.0489,,,,,,
DATA,CPT_26020,6.43,14.04,0.152,0.0491,,,,,,
DATA,CPT_26020,6.44,14.03,0.1521,0.0492,,,,,,
DATA,CPT_26020,6.45,13.96,0.152,0.0491,,,,,,
DATA,CPT_26020,6.46,13.85,0.1525,0.0491,,,,,,
DATA,CPT_26020,6.47,13.74,0.1525,0.049,,,,,,
DATA,CPT_26020,6.48,13.59,0.152,0.0491,,,,,,
DATA,CPT_26020,6.49,13.42,0.1519,0.0491,,,,,,
DATA,CPT_26020,6.5,13.23,0.1527,0.0493,,,,,,
DATA,CPT_26020,6.51,12.83,0.1557,0.0497,,,,,,
DATA,CPT_26020,6.52,12.63,0.1573,0.0497,,,,,,
DATA,CPT_26020,6.53,12.41,0.16,0.0499,,,,,,
DATA,CPT_26020,6.54,12.25,0.1615,0.0499,,,,,,
DATA,CPT_26020,6.55,12.1,0.1633,0.0498,,,,,,
DATA,CPT_26020,6.56,11.94,0.1643,0.0494,,,,,,
DATA,CPT_26020,6.57,11.8,0.1657,0.0497,,,,,,
DATA,CPT_26020,6.58,11.73,0.1661,0.0497,,,,,,
DATA,CPT_26020,6.59,11.73,0.1658,0.0498,,,,,,
DATA,CPT_26020,6.6,11.8,0.1662,0.05,,,,,,
DATA,CPT_26020,6.61,11.92,0.1668,0.0501,,,,,,
DATA,CPT_26020,6.62,12.03,0.1669,0.0507,,,,,,
DATA,CPT_26020,6.63,12.14,0.1673,0.051,,,,,,
DATA,CPT_26020,6.64,12.27,0.1674,0.0509,,,,,,
DATA,CPT_26020,6.65,12.61,0.1659,0.0509,,,,,,
DATA,CPT_26020,6.66,12.89,0.1644,0.0507,,,,,,
DATA,CPT_26020,6.67,13.23,0.1623,0.0503,,,,,,
DATA,CPT_26020,6.68,13.64,0.159,0.05,,,,,,
DATA,CPT_26020,6.69,14.07,0.155,0.0499,,,,,,
DATA,CPT_26020,6.7,14.46,0.1515,0.0502,,,,,,
DATA,CPT_26020,6.71,14.75,0.1478,0.0506,,,,,,
DATA,CPT_26020,6.72,15,0.1442,0.0515,,,,,,
DATA,CPT_26020,6.73,15.03,0.1427,0.0518,,,,,,
DATA,CPT_26020,6.74,15.04,0.1419,0.052,,,,,,
DATA,CPT_26020,6.75,15.02,0.141,0.0521,,,,,,
DATA,CPT_26020,6.76,15,0.1404,0.0524,,,,,,
DATA,CPT_26020,6.77,14.99,0.1401,0.0527,,,,,,
DATA,CPT_26020,6.78,14.98,0.1395,0.053,,,,,,
DATA,CPT_26020,6.79,14.98,0.1391,0.0532,,,,,,
DATA,CPT_26020,6.8,14.99,0.1394,0.0536,,,,,,
DATA,CPT_26020,6.81,14.96,0.1398,0.0539,,,,,,
DATA,CPT_26020,6.82,14.91,0.1405,0.0541,,,,,,
DATA,CPT_26020,6.83,14.85,0.1411,0.054,,,,,,
DATA,CPT_26020,6.84,14.78,0.1419,0.054,,,,,,
