GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,CPT_38127,-43.5493,172.748,SCPG,2.07,20.2,2013-11-11,2013-11-11,
" "
GROUP,SCPG
HEADING,LOCA_ID,SCPG_CSA,SCPG_RATE,SCPG_WAT,SCPG_CREW,SCPG_METH,SCPG_REM
UNIT,,cm2,cm/s,m,,,
TYPE,ID,0DP,2DP,2DP,X,X,X
DATA,CPT_38127,-,2,-,"Coffey Geotechnics",,
" "
" "
GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_38127,2.9,8.7,59.45,16.5,
DATA,CPT_38127,2.91,8.77,58.55,16.59,
DATA,CPT_38127,2.92,8.82,58.02,16.68,
DATA,CPT_38127,2.93,8.85,57.96,16.77,
DATA,CPT_38127,2.94,8.85,58.18,16.77,
DATA,CPT_38127,2.95,8.82,58.7,16.86,
DATA,CPT_38127,2.96,8.72,61.03,17.04,
DATA,CPT_38127,2.97,8.67,62.58,17.22,
DATA,CPT_38127,2.98,8.63,64.23,17.4,
DATA,CPT_38127,2.99,8.64,66.03,17.58,
DATA,CPT_38127,3,8.67,67.79,17.77,
DATA,CPT_38127,3.01,8.83,70.56,18.13,
DATA,CPT_38127,3.02,8.94,71.52,18.22,
DATA,CPT_38127,3.03,9.06,72.17,18.4,
DATA,CPT_38127,3.04,9.18,72.42,18.67,
DATA,CPT_38127,3.05,9.44,72.2,18.94,
DATA,CPT_38127,3.06,9.54,72.01,19.12,
DATA,CPT_38127,3.07,9.64,71.7,19.3,
DATA,CPT_38127,3.08,9.73,71.36,19.57,
DATA,CPT_38127,3.09,9.83,71.11,19.75,
DATA,CPT_38127,3.1,9.92,71.11,20.02,
DATA,CPT_38127,3.11,10.02,70.9,20.29,
DATA,CPT_38127,3.12,10.11,70.87,20.38,
DATA,CPT_38127,3.13,10.25,70.8,20.65,
DATA,CPT_38127,3.14,10.28,70.99,20.83,
DATA,CPT_38127,3.15,10.31,71.39,20.92,
DATA,CPT_38127,3.16,10.34,72.01,21.19,
DATA,CPT_38127,3.17,10.39,72.91,21.28,
DATA,CPT_38127,3.18,10.43,73.84,21.46,
DATA,CPT_38127,3.19,10.46,74.65,21.55,
DATA,CPT_38127,3.2,10.46,75.4,21.64,
DATA,CPT_38127,3.21,10.46,77.51,21.91,
DATA,CPT_38127,3.22,10.46,78.53,22,
DATA,CPT_38127,3.23,10.47,79.49,22.09,
DATA,CPT_38127,3.24,10.46,80.7,22.27,
DATA,CPT_38127,3.25,10.46,81.82,22.36,
DATA,CPT_38127,3.26,10.46,83.03,22.45,
DATA,CPT_38127,3.27,10.45,83.83,22.64,
DATA,CPT_38127,3.28,10.44,84.8,22.73,
DATA,CPT_38127,3.29,10.42,86.44,23,
DATA,CPT_38127,3.3,10.4,87.19,23.09,
DATA,CPT_38127,3.31,10.39,87.93,23.18,
DATA,CPT_38127,3.32,10.39,88.52,23.27,
DATA,CPT_38127,3.33,10.39,89.05,23.36,
DATA,CPT_38127,3.34,10.41,89.3,23.54,
DATA,CPT_38127,3.35,10.41,89.39,23.63,
DATA,CPT_38127,3.36,10.41,89.33,23.9,
DATA,CPT_38127,3.37,10.4,89.3,24.08,
DATA,CPT_38127,3.38,10.41,89.17,24.35,
DATA,CPT_38127,3.39,10.42,88.99,24.44,
DATA,CPT_38127,3.4,10.4,88.92,24.53,
DATA,CPT_38127,3.41,10.39,89.05,24.71,
DATA,CPT_38127,3.42,10.38,89.23,24.8,
DATA,CPT_38127,3.43,10.36,89.2,24.71,
DATA,CPT_38127,3.44,10.33,89.23,24.89,
DATA,CPT_38127,3.45,10.29,89.3,24.98,
DATA,CPT_38127,3.46,10.25,89.73,24.98,
DATA,CPT_38127,3.47,10.23,90.07,25.07,
DATA,CPT_38127,3.48,10.19,90.82,25.07,
DATA,CPT_38127,3.49,10.14,91.53,25.07,
DATA,CPT_38127,3.5,10.09,92.12,25.07,
DATA,CPT_38127,3.51,10.01,93.02,25.07,
DATA,CPT_38127,3.52,9.92,93.83,25.07,
DATA,CPT_38127,3.53,9.76,95.13,24.98,
DATA,CPT_38127,3.54,9.69,95.63,25.07,
DATA,CPT_38127,3.55,9.64,96,25.16,
DATA,CPT_38127,3.56,9.64,95.9,25.34,
DATA,CPT_38127,3.57,9.68,95.78,25.52,
DATA,CPT_38127,3.58,9.73,95.07,25.79,
DATA,CPT_38127,3.59,9.78,93.83,25.88,
DATA,CPT_38127,3.6,9.81,92.43,26.06,
DATA,CPT_38127,3.61,9.8,89.98,26.24,
DATA,CPT_38127,3.62,9.79,89.08,26.24,
DATA,CPT_38127,3.63,9.79,89.08,26.24,
DATA,CPT_38127,3.64,9.79,89.08,26.24,
DATA,CPT_38127,3.65,9.21,63.14,15.96,
DATA,CPT_38127,3.66,9.45,67.02,18.49,
DATA,CPT_38127,3.67,9.43,68.17,19.39,
DATA,CPT_38127,3.68,9.4,69.22,20.2,
DATA,CPT_38127,3.69,9.38,70.43,20.83,
DATA,CPT_38127,3.7,9.36,71.61,21.46,
DATA,CPT_38127,3.71,9.36,72.63,21.91,
DATA,CPT_38127,3.72,9.34,73.81,22.27,
DATA,CPT_38127,3.73,9.33,75.09,22.64,
DATA,CPT_38127,3.74,9.34,77.69,23.09,
DATA,CPT_38127,3.75,9.34,78.84,23.45,
DATA,CPT_38127,3.76,9.39,79.52,23.63,
DATA,CPT_38127,3.77,9.4,80.05,23.9,
DATA,CPT_38127,3.78,9.43,80.39,24.17,
DATA,CPT_38127,3.79,9.44,80.67,24.35,
DATA,CPT_38127,3.8,9.4,80.95,24.53,
DATA,CPT_38127,3.81,9.37,80.86,24.62,
DATA,CPT_38127,3.82,9.3,81.26,24.89,
DATA,CPT_38127,3.83,9.26,81.69,25.07,
DATA,CPT_38127,3.84,9.21,82.19,25.16,
DATA,CPT_38127,3.85,9.18,82.59,25.34,
DATA,CPT_38127,3.86,9.14,82.87,25.52,
DATA,CPT_38127,3.87,9.15,82.78,25.7,
DATA,CPT_38127,3.88,9.15,82.62,25.88,
DATA,CPT_38127,3.89,9.14,82.35,26.06,
DATA,CPT_38127,3.9,9.13,81.66,26.24,
DATA,CPT_38127,3.91,9.11,81.35,26.33,
DATA,CPT_38127,3.92,9.07,81.14,26.33,
DATA,CPT_38127,3.93,9.02,81.07,26.42,
DATA,CPT_38127,3.94,8.99,81.14,26.51,
DATA,CPT_38127,3.95,8.95,81.1,26.69,
DATA,CPT_38127,3.96,8.93,80.92,26.78,
DATA,CPT_38127,3.97,8.92,80.52,26.87,
DATA,CPT_38127,3.98,8.93,79.62,27.14,
DATA,CPT_38127,3.99,8.95,79.12,27.23,
DATA,CPT_38127,4,8.98,78.87,27.32,
DATA,CPT_38127,4.01,9.01,78.59,27.5,
DATA,CPT_38127,4.02,9.04,78.16,27.59,
DATA,CPT_38127,4.03,9.03,77.97,27.78,
DATA,CPT_38127,4.04,9.02,77.54,27.96,
DATA,CPT_38127,4.05,8.99,77.23,28.05,
DATA,CPT_38127,4.06,8.97,76.95,28.23,
DATA,CPT_38127,4.07,8.97,77.07,28.32,
DATA,CPT_38127,4.08,8.97,77.54,28.41,
DATA,CPT_38127,4.09,8.99,77.35,28.5,
DATA,CPT_38127,4.1,9.05,77.26,28.68,
DATA,CPT_38127,4.11,9.12,77.04,28.77,
DATA,CPT_38127,4.12,9.2,76.33,28.95,
DATA,CPT_38127,4.13,9.2,75.99,28.95,
DATA,CPT_38127,4.14,9.18,75.64,29.04,
DATA,CPT_38127,4.15,9.14,75.49,29.13,
DATA,CPT_38127,4.16,9.1,75.83,29.22,
DATA,CPT_38127,4.17,9.04,76.14,29.31,
DATA,CPT_38127,4.18,9,76.39,29.31,
DATA,CPT_38127,4.19,8.96,76.82,29.49,
DATA,CPT_38127,4.2,8.9,77.29,29.67,
DATA,CPT_38127,4.21,8.88,77.66,29.67,
DATA,CPT_38127,4.22,8.87,77.94,29.85,
DATA,CPT_38127,4.23,8.84,78.13,29.94,
DATA,CPT_38127,4.24,8.8,78.47,29.94,
DATA,CPT_38127,4.25,8.73,79.06,29.94,
DATA,CPT_38127,4.26,8.65,80.14,30.03,
DATA,CPT_38127,4.27,8.57,80.95,30.12,
DATA,CPT_38127,4.28,8.48,81.41,30.21,
DATA,CPT_38127,4.29,8.39,81.66,30.57,
